"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"3605155508",2018,"Livingston","Ossian town","B03002_012","Hispanic or Latino (Any Race)",1.27298444130127,1.82991843804418
"3605155508",2018,"Livingston","Ossian town","B03002_006","Asian (Non-Hispanic)",0,1.6973125884017
"3605155508",2018,"Livingston","Ossian town","B03002_005","Native American (Non-Hispanic)",0,1.6973125884017
"3605155508",2018,"Livingston","Ossian town","B03002_007","Pacific Islander (Non-Hispanic)",0,1.6973125884017
"3605155508",2018,"Livingston","Ossian town","B03002_008","Other (Non-Hispanic)",0,1.6973125884017
"3605155508",2018,"Livingston","Ossian town","B03002_009","Two or More Races (Non-Hispanic)",0.141442715700141,0.282177117408615
"3605181006",2018,"Livingston","West Sparta town","B03002_003","White (Non-Hispanic)",92.0143884892086,6.91086999029783
"3605181006",2018,"Livingston","West Sparta town","B03002_004","Black (Non-Hispanic)",0.143884892086331,0.287243838095315
"3605181006",2018,"Livingston","West Sparta town","B03002_012","Hispanic or Latino (Any Race)",1.00719424460432,1.21694819529803
"3605181006",2018,"Livingston","West Sparta town","B03002_006","Asian (Non-Hispanic)",4.96402877697842,6.95257828472324
"3605181006",2018,"Livingston","West Sparta town","B03002_005","Native American (Non-Hispanic)",0.287769784172662,0.358026792196665
"3605181006",2018,"Livingston","West Sparta town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.863309352517986
"3605181006",2018,"Livingston","West Sparta town","B03002_008","Other (Non-Hispanic)",0,0.863309352517986
"3605181006",2018,"Livingston","West Sparta town","B03002_009","Two or More Races (Non-Hispanic)",1.58273381294964,2.00528487258316
"3605184022",2018,"Livingston","York town","B03002_003","White (Non-Hispanic)",97.1611721611722,1.70757849043174
"3605184022",2018,"Livingston","York town","B03002_004","Black (Non-Hispanic)",0.183150183150183,0.335770569806705
"3605184022",2018,"Livingston","York town","B03002_012","Hispanic or Latino (Any Race)",0.305250305250305,0.48839138670407
"3605184022",2018,"Livingston","York town","B03002_006","Asian (Non-Hispanic)",0.061050061050061,0.15262398761442
"3605184022",2018,"Livingston","York town","B03002_005","Native American (Non-Hispanic)",0,0.366300366300366
"3605184022",2018,"Livingston","York town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.366300366300366
"3605184022",2018,"Livingston","York town","B03002_008","Other (Non-Hispanic)",0,0.366300366300366
"3605184022",2018,"Livingston","York town","B03002_009","Two or More Races (Non-Hispanic)",2.28937728937729,1.70925542724178
"3605117618",2018,"Livingston","Conesus town","B03002_003","White (Non-Hispanic)",95.0369155045119,2.96655598179341
"3605117618",2018,"Livingston","Conesus town","B03002_004","Black (Non-Hispanic)",1.18949958982773,1.34836615680529
"3605117618",2018,"Livingston","Conesus town","B03002_012","Hispanic or Latino (Any Race)",1.76374077112387,1.58998304067669
"3605117618",2018,"Livingston","Conesus town","B03002_006","Asian (Non-Hispanic)",0,0.492206726825267
"3605117618",2018,"Livingston","Conesus town","B03002_005","Native American (Non-Hispanic)",1.14848236259229,1.26637085008354
"3605117618",2018,"Livingston","Conesus town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.492206726825267
"3605117618",2018,"Livingston","Conesus town","B03002_008","Other (Non-Hispanic)",0,0.492206726825267
"3605117618",2018,"Livingston","Conesus town","B03002_009","Two or More Races (Non-Hispanic)",0.861361771944217,1.10413232771467
"3605142334",2018,"Livingston","Lima town","B03002_003","White (Non-Hispanic)",92.6770126091174,2.73449306113826
"3605142334",2018,"Livingston","Lima town","B03002_004","Black (Non-Hispanic)",0.169738118331717,0.242477154228195
"3605142334",2018,"Livingston","Lima town","B03002_012","Hispanic or Latino (Any Race)",4.00096993210475,2.73976946448737
"3605142334",2018,"Livingston","Lima town","B03002_006","Asian (Non-Hispanic)",1.8913676042677,1.16376662560444
"3605142334",2018,"Livingston","Lima town","B03002_005","Native American (Non-Hispanic)",0,0.2909796314258
"3605142334",2018,"Livingston","Lima town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.2909796314258
"3605142334",2018,"Livingston","Lima town","B03002_008","Other (Non-Hispanic)",0.0484966052376334,0.0727433100460114
"3605142334",2018,"Livingston","Lima town","B03002_009","Two or More Races (Non-Hispanic)",1.21241513094083,0.945606982047798
"3605154089",2018,"Livingston","Nunda town","B03002_003","White (Non-Hispanic)",98.2046070460705,1.56496123546828
"3605154089",2018,"Livingston","Nunda town","B03002_004","Black (Non-Hispanic)",0.880758807588076,1.2533703463142
"3605154089",2018,"Livingston","Nunda town","B03002_012","Hispanic or Latino (Any Race)",0.5420054200542,0.711370645747374
"3605154089",2018,"Livingston","Nunda town","B03002_006","Asian (Non-Hispanic)",0.2710027100271,0.338747366790175
"3605154089",2018,"Livingston","Nunda town","B03002_005","Native American (Non-Hispanic)",0,0.40650406504065
"3605154089",2018,"Livingston","Nunda town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.40650406504065
"3605154089",2018,"Livingston","Nunda town","B03002_008","Other (Non-Hispanic)",0,0.40650406504065
"3605154089",2018,"Livingston","Nunda town","B03002_009","Two or More Races (Non-Hispanic)",0.101626016260163,0.203250621416162
"3605558365",2018,"Monroe","Pittsford town","B03002_003","White (Non-Hispanic)",85.9927084398106,1.62348197075378
"3605558365",2018,"Monroe","Pittsford town","B03002_004","Black (Non-Hispanic)",1.02218133496882,0.364576884877139
"3605558365",2018,"Monroe","Pittsford town","B03002_012","Hispanic or Latino (Any Race)",2.39531159494361,0.640563455193512
"3605558365",2018,"Monroe","Pittsford town","B03002_006","Asian (Non-Hispanic)",8.4602541824253,1.35948051596989
"3605558365",2018,"Monroe","Pittsford town","B03002_005","Native American (Non-Hispanic)",0,0.0749599645643804
"3605558365",2018,"Monroe","Pittsford town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.0749599645643804
"3605558365",2018,"Monroe","Pittsford town","B03002_008","Other (Non-Hispanic)",0.0374799822821902,0.0511090559631734
"3605558365",2018,"Monroe","Pittsford town","B03002_009","Two or More Races (Non-Hispanic)",2.09206446556953,0.725746381392633
"3605561808",2018,"Monroe","Riga town","B03002_003","White (Non-Hispanic)",94.8708815672306,2.4543169260904
"3605561808",2018,"Monroe","Riga town","B03002_004","Black (Non-Hispanic)",1.4959928762244,1.12197327313708
"3605561808",2018,"Monroe","Riga town","B03002_012","Hispanic or Latino (Any Race)",1.88780053428317,1.4959673372431
"3605561808",2018,"Monroe","Riga town","B03002_006","Asian (Non-Hispanic)",0.320569902048085,0.480852561942301
"3605561808",2018,"Monroe","Riga town","B03002_005","Native American (Non-Hispanic)",0,0.302760463045414
"3605561808",2018,"Monroe","Riga town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.302760463045414
"3605561808",2018,"Monroe","Riga town","B03002_008","Other (Non-Hispanic)",0,0.302760463045414
"3605561808",2018,"Monroe","Riga town","B03002_009","Two or More Races (Non-Hispanic)",1.42475512021371,0.81920762993141
"3605528442",2018,"Monroe","Gates town","B03002_003","White (Non-Hispanic)",76.6329540665824,2.23339277919129
"3605528442",2018,"Monroe","Gates town","B03002_004","Black (Non-Hispanic)",11.5325186121646,1.80844035484981
"3605528442",2018,"Monroe","Gates town","B03002_012","Hispanic or Latino (Any Race)",5.62579013906447,1.17990446692976
"3605528442",2018,"Monroe","Gates town","B03002_006","Asian (Non-Hispanic)",3.92260148897317,1.26771770013246
"3605528442",2018,"Monroe","Gates town","B03002_005","Native American (Non-Hispanic)",0.0386290209299059,0.0526758990462871
"3605528442",2018,"Monroe","Gates town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.0772580418598118
"3605528442",2018,"Monroe","Gates town","B03002_008","Other (Non-Hispanic)",0.0491642084562439,0.052675875129701
"3605528442",2018,"Monroe","Gates town","B03002_009","Two or More Races (Non-Hispanic)",2.19834246382919,0.97625396806932
"3605537726",2018,"Monroe","Irondequoit town","B03002_003","White (Non-Hispanic)",80.1872013008904,1.79900419670433
"3605537726",2018,"Monroe","Irondequoit town","B03002_004","Black (Non-Hispanic)",8.38043111825014,1.31276454738776
"3605537726",2018,"Monroe","Irondequoit town","B03002_012","Hispanic or Latino (Any Race)",8.40026176453091,1.24930512753824
"3605537726",2018,"Monroe","Irondequoit town","B03002_006","Asian (Non-Hispanic)",0.95187102147659,0.366865837337338
"3605537726",2018,"Monroe","Irondequoit town","B03002_005","Native American (Non-Hispanic)",0.150712911733793,0.11501765896151
"3605537726",2018,"Monroe","Irondequoit town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.0555258095861344
"3605537726",2018,"Monroe","Irondequoit town","B03002_008","Other (Non-Hispanic)",0.13683145933726,0.128899135021603
"3605537726",2018,"Monroe","Irondequoit town","B03002_009","Two or More Races (Non-Hispanic)",1.79269042378091,0.583018503453159
"3605554474",2018,"Monroe","Ogden town","B03002_003","White (Non-Hispanic)",89.6570576540755,3.52209547776324
"3605554474",2018,"Monroe","Ogden town","B03002_004","Black (Non-Hispanic)",1.56560636182903,0.825047408389753
"3605554474",2018,"Monroe","Ogden town","B03002_012","Hispanic or Latino (Any Race)",6.42147117296223,3.41450359990975
"3605554474",2018,"Monroe","Ogden town","B03002_006","Asian (Non-Hispanic)",0.715705765407555,0.283298803026129
"3605554474",2018,"Monroe","Ogden town","B03002_005","Native American (Non-Hispanic)",0.0646123260437376,0.0745526406689666
"3605554474",2018,"Monroe","Ogden town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.10934393638171
"3605554474",2018,"Monroe","Ogden town","B03002_008","Other (Non-Hispanic)",0.253479125248509,0.273359659509736
"3605554474",2018,"Monroe","Ogden town","B03002_009","Two or More Races (Non-Hispanic)",1.3220675944334,0.52683640511446
"3605563000",2018,"Monroe","Rochester city","B03002_003","White (Non-Hispanic)",36.6034902636468,0.658776789572601
"3605563000",2018,"Monroe","Rochester city","B03002_004","Black (Non-Hispanic)",38.1869110300417,0.608705664801198
"3605563000",2018,"Monroe","Rochester city","B03002_012","Hispanic or Latino (Any Race)",18.3152210532395,0.676178210696071
"3605563000",2018,"Monroe","Rochester city","B03002_006","Asian (Non-Hispanic)",3.19427465852978,0.376843191851247
"3605563000",2018,"Monroe","Rochester city","B03002_005","Native American (Non-Hispanic)",0.249304546198346,0.0745988099278
"3605563000",2018,"Monroe","Rochester city","B03002_007","Pacific Islander (Non-Hispanic)",0.00577539489262578,0.00673796046583087
"3605563000",2018,"Monroe","Rochester city","B03002_008","Other (Non-Hispanic)",0.263743033429911,0.125614811817768
"3605563000",2018,"Monroe","Rochester city","B03002_009","Two or More Races (Non-Hispanic)",3.18128002002137,0.382137332799807
"3605508246",2018,"Monroe","Brighton town","B03002_003","White (Non-Hispanic)",76.5687162180701,1.88772478845493
"3605508246",2018,"Monroe","Brighton town","B03002_004","Black (Non-Hispanic)",5.86330836557193,0.92185423469256
"3605508246",2018,"Monroe","Brighton town","B03002_012","Hispanic or Latino (Any Race)",4.76308063763821,1.07825980115521
"3605508246",2018,"Monroe","Brighton town","B03002_006","Asian (Non-Hispanic)",10.0831344143551,1.5528831081989
"3605508246",2018,"Monroe","Brighton town","B03002_005","Native American (Non-Hispanic)",0.400581666529481,0.25242077281766
"3605508246",2018,"Monroe","Brighton town","B03002_007","Pacific Islander (Non-Hispanic)",0.0438993607155596,0.0740801486472839
"3605508246",2018,"Monroe","Brighton town","B03002_008","Other (Non-Hispanic)",0.0548742008944495,0.0576178656172847
"3605508246",2018,"Monroe","Brighton town","B03002_009","Two or More Races (Non-Hispanic)",2.2224051362252,0.685921266659701
"3605522870",2018,"Monroe","East Rochester town","B03002_003","White (Non-Hispanic)",83.3409056489475,5.77858140725693
"3605522870",2018,"Monroe","East Rochester town","B03002_004","Black (Non-Hispanic)",6.43646827199758,5.75491991024507
"3605522870",2018,"Monroe","East Rochester town","B03002_012","Hispanic or Latino (Any Race)",5.24004240496744,2.4836581586268
"3605522870",2018,"Monroe","East Rochester town","B03002_006","Asian (Non-Hispanic)",0.575495986672725,0.408900547462532
"3605522870",2018,"Monroe","East Rochester town","B03002_005","Native American (Non-Hispanic)",0.530062092988036,0.530059150865722
"3605522870",2018,"Monroe","East Rochester town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.257458730879903
"3605522870",2018,"Monroe","East Rochester town","B03002_008","Other (Non-Hispanic)",0,0.257458730879903
"3605522870",2018,"Monroe","East Rochester town","B03002_009","Two or More Races (Non-Hispanic)",3.87702559442678,2.52912042697913
"3605530290",2018,"Monroe","Greece town","B03002_003","White (Non-Hispanic)",81.3486907076104,1.1279962888194
"3605530290",2018,"Monroe","Greece town","B03002_004","Black (Non-Hispanic)",7.0896181793611,0.892940258861931
"3605530290",2018,"Monroe","Greece town","B03002_012","Hispanic or Latino (Any Race)",6.28501928334563,0.675677033566988
"3605530290",2018,"Monroe","Greece town","B03002_006","Asian (Non-Hispanic)",2.62378244643804,0.488575973560092
"3605530290",2018,"Monroe","Greece town","B03002_005","Native American (Non-Hispanic)",0.1392974832895,0.08316259791164
"3605530290",2018,"Monroe","Greece town","B03002_007","Pacific Islander (Non-Hispanic)",0.0322255371789141,0.0405417962002825
"3605530290",2018,"Monroe","Greece town","B03002_008","Other (Non-Hispanic)",0.189195089243947,0.126822986625926
"3605530290",2018,"Monroe","Greece town","B03002_009","Two or More Races (Non-Hispanic)",2.29217127353244,0.561344910789461
"3605531797",2018,"Monroe","Hamlin town","B03002_003","White (Non-Hispanic)",94.1704532860468,2.76282328011061
"3605531797",2018,"Monroe","Hamlin town","B03002_004","Black (Non-Hispanic)",2.79286268425136,2.30521168115666
"3605531797",2018,"Monroe","Hamlin town","B03002_012","Hispanic or Latino (Any Race)",1.65133547600576,0.919864157275053
"3605531797",2018,"Monroe","Hamlin town","B03002_006","Asian (Non-Hispanic)",0.144076249584395,0.155158709361985
"3605531797",2018,"Monroe","Hamlin town","B03002_005","Native American (Non-Hispanic)",0,0.188407403302671
"3605531797",2018,"Monroe","Hamlin town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.188407403302671
"3605531797",2018,"Monroe","Hamlin town","B03002_008","Other (Non-Hispanic)",0,0.188407403302671
"3605531797",2018,"Monroe","Hamlin town","B03002_009","Two or More Races (Non-Hispanic)",1.24127230411171,0.975281500911815
"3605556561",2018,"Monroe","Parma town","B03002_003","White (Non-Hispanic)",93.2663572200674,2.31993528781233
"3605556561",2018,"Monroe","Parma town","B03002_004","Black (Non-Hispanic)",1.70407579322185,1.57054387420277
"3605556561",2018,"Monroe","Parma town","B03002_012","Hispanic or Latino (Any Race)",3.64977427354232,1.67862640995004
"3605556561",2018,"Monroe","Parma town","B03002_006","Asian (Non-Hispanic)",0.553188783620525,0.495961159057303
"3605556561",2018,"Monroe","Parma town","B03002_005","Native American (Non-Hispanic)",0,0.12081134354931
"3605556561",2018,"Monroe","Parma town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.12081134354931
"3605556561",2018,"Monroe","Parma town","B03002_008","Other (Non-Hispanic)",0,0.12081134354931
"3605556561",2018,"Monroe","Parma town","B03002_009","Two or More Races (Non-Hispanic)",0.826603929547911,0.572261939383442
"3605515462",2018,"Monroe","Chili town","B03002_003","White (Non-Hispanic)",83.8910669280314,2.19295595140539
"3605515462",2018,"Monroe","Chili town","B03002_004","Black (Non-Hispanic)",9.43713245589471,1.58553581330372
"3605515462",2018,"Monroe","Chili town","B03002_012","Hispanic or Latino (Any Race)",2.80033604032484,1.12361564247828
"3605515462",2018,"Monroe","Chili town","B03002_006","Asian (Non-Hispanic)",1.29515541865024,0.567059912901853
"3605515462",2018,"Monroe","Chili town","B03002_005","Native American (Non-Hispanic)",0.297535704284514,0.325538316801597
"3605515462",2018,"Monroe","Chili town","B03002_007","Pacific Islander (Non-Hispanic)",0.0490058807056847,0.0770091553432145
"3605515462",2018,"Monroe","Chili town","B03002_008","Other (Non-Hispanic)",0,0.0770092411089331
"3605515462",2018,"Monroe","Chili town","B03002_009","Two or More Races (Non-Hispanic)",2.22976757210865,0.920595620512036
"3605557221",2018,"Monroe","Perinton town","B03002_003","White (Non-Hispanic)",90.0349988190583,1.45074303680968
"3605557221",2018,"Monroe","Perinton town","B03002_004","Black (Non-Hispanic)",1.70699761664484,0.579734372254588
"3605557221",2018,"Monroe","Perinton town","B03002_012","Hispanic or Latino (Any Race)",3.87348893135508,0.936162602611987
"3605557221",2018,"Monroe","Perinton town","B03002_006","Asian (Non-Hispanic)",3.10265604534816,0.818068993470013
"3605557221",2018,"Monroe","Perinton town","B03002_005","Native American (Non-Hispanic)",0.103064007042707,0.0987696591363777
"3605557221",2018,"Monroe","Perinton town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.0536791703347433
"3605557221",2018,"Monroe","Perinton town","B03002_008","Other (Non-Hispanic)",0.0601206707749125,0.070856498068691
"3605557221",2018,"Monroe","Perinton town","B03002_009","Two or More Races (Non-Hispanic)",1.11867390977605,0.349987715818305
"3605578971",2018,"Monroe","Webster town","B03002_003","White (Non-Hispanic)",89.7687978846023,1.76184927010175
"3605578971",2018,"Monroe","Webster town","B03002_004","Black (Non-Hispanic)",2.21483942414175,0.75485204059952
"3605578971",2018,"Monroe","Webster town","B03002_012","Hispanic or Latino (Any Race)",2.58548602165119,0.693830280890235
"3605578971",2018,"Monroe","Webster town","B03002_006","Asian (Non-Hispanic)",3.20473704431939,1.04865656259079
"3605578971",2018,"Monroe","Webster town","B03002_005","Native American (Non-Hispanic)",0.0813614482337786,0.0723212676595445
"3605578971",2018,"Monroe","Webster town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.0565010057179018
"3605578971",2018,"Monroe","Webster town","B03002_008","Other (Non-Hispanic)",0.00452008045743214,0.0090401604294478
"3605578971",2018,"Monroe","Webster town","B03002_009","Two or More Races (Non-Hispanic)",2.14025809659412,0.974076328539304
"3605515957",2018,"Monroe","Clarkson town","B03002_003","White (Non-Hispanic)",87.2015821443707,7.9786055879519
"3605515957",2018,"Monroe","Clarkson town","B03002_004","Black (Non-Hispanic)",1.69515468286481,2.52860245838342
"3605515957",2018,"Monroe","Clarkson town","B03002_012","Hispanic or Latino (Any Race)",11.1032631727645,7.79766595224867
"3605515957",2018,"Monroe","Clarkson town","B03002_006","Asian (Non-Hispanic)",0,0.240146913405848
"3605515957",2018,"Monroe","Clarkson town","B03002_005","Native American (Non-Hispanic)",0,0.240146913405848
"3605515957",2018,"Monroe","Clarkson town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.240146913405848
"3605515957",2018,"Monroe","Clarkson town","B03002_008","Other (Non-Hispanic)",0,0.240146913405848
"3605515957",2018,"Monroe","Clarkson town","B03002_009","Two or More Races (Non-Hispanic)",0,0.240146913405848
"3605170475",2018,"Livingston","Springwater town","B03002_003","White (Non-Hispanic)",96.4968152866242,3.10531049882564
"3605170475",2018,"Livingston","Springwater town","B03002_004","Black (Non-Hispanic)",1.54686078252957,1.49134985361686
"3605170475",2018,"Livingston","Springwater town","B03002_012","Hispanic or Latino (Any Race)",0.454959053685168,0.497857834218243
"3605170475",2018,"Livingston","Springwater town","B03002_006","Asian (Non-Hispanic)",0,0.545950864422202
"3605170475",2018,"Livingston","Springwater town","B03002_005","Native American (Non-Hispanic)",0.727934485896269,1.27127749284203
"3605170475",2018,"Livingston","Springwater town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.545950864422202
"3605170475",2018,"Livingston","Springwater town","B03002_008","Other (Non-Hispanic)",0,0.545950864422202
"3605170475",2018,"Livingston","Springwater town","B03002_009","Two or More Races (Non-Hispanic)",0.773430391264786,0.951484581386007
"3605159179",2018,"Livingston","Portage town","B03002_003","White (Non-Hispanic)",98.6163522012579,0.594450113376664
"3605159179",2018,"Livingston","Portage town","B03002_004","Black (Non-Hispanic)",0.125786163522013,0.376611422818413
"3605159179",2018,"Livingston","Portage town","B03002_012","Hispanic or Latino (Any Race)",0.50314465408805,0.62172478449886
"3605159179",2018,"Livingston","Portage town","B03002_006","Asian (Non-Hispanic)",0,1.50943396226415
"3605159179",2018,"Livingston","Portage town","B03002_005","Native American (Non-Hispanic)",0.754716981132076,1.24977529803551
"3605159179",2018,"Livingston","Portage town","B03002_007","Pacific Islander (Non-Hispanic)",0,1.50943396226415
"3605159179",2018,"Livingston","Portage town","B03002_008","Other (Non-Hispanic)",0,1.50943396226415
"3605159179",2018,"Livingston","Portage town","B03002_009","Two or More Races (Non-Hispanic)",0,1.50943396226415
"3609918663",2018,"Seneca","Covert town","B03002_003","White (Non-Hispanic)",94.4700460829493,2.22149180536822
"3609918663",2018,"Seneca","Covert town","B03002_004","Black (Non-Hispanic)",0.32258064516129,0.552563465109744
"3609918663",2018,"Seneca","Covert town","B03002_012","Hispanic or Latino (Any Race)",1.29032258064516,1.37972246155766
"3609918663",2018,"Seneca","Covert town","B03002_006","Asian (Non-Hispanic)",1.01382488479263,0.780393947856904
"3609918663",2018,"Seneca","Covert town","B03002_005","Native American (Non-Hispanic)",0.829493087557604,0.919944458002123
"3609918663",2018,"Seneca","Covert town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.552995391705069
"3609918663",2018,"Seneca","Covert town","B03002_008","Other (Non-Hispanic)",0,0.552995391705069
"3609918663",2018,"Seneca","Covert town","B03002_009","Two or More Races (Non-Hispanic)",2.07373271889401,1.28265276125089
"3611728013",2018,"Wayne","Galen town","B03002_003","White (Non-Hispanic)",90.6038647342995,3.77206479981195
"3611728013",2018,"Wayne","Galen town","B03002_004","Black (Non-Hispanic)",1.32850241545894,0.845344303939806
"3611728013",2018,"Wayne","Galen town","B03002_012","Hispanic or Latino (Any Race)",5.38647342995169,2.9465471011762
"3611728013",2018,"Wayne","Galen town","B03002_006","Asian (Non-Hispanic)",0.942028985507246,1.44925590971515
"3611728013",2018,"Wayne","Galen town","B03002_005","Native American (Non-Hispanic)",0.0966183574879227,0.144925489934924
"3611728013",2018,"Wayne","Galen town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.289855072463768
"3611728013",2018,"Wayne","Galen town","B03002_008","Other (Non-Hispanic)",0,0.289855072463768
"3611728013",2018,"Wayne","Galen town","B03002_009","Two or More Races (Non-Hispanic)",1.64251207729469,1.18350246366727
"3611702440",2018,"Wayne","Arcadia town","B03002_003","White (Non-Hispanic)",87.400540185415,2.53651090841962
"3611702440",2018,"Wayne","Arcadia town","B03002_004","Black (Non-Hispanic)",4.31418351704504,1.64238608922059
"3611702440",2018,"Wayne","Arcadia town","B03002_012","Hispanic or Latino (Any Race)",4.83246952332287,1.35765775451965
"3611702440",2018,"Wayne","Arcadia town","B03002_006","Asian (Non-Hispanic)",0.905175560259873,0.751873009743475
"3611702440",2018,"Wayne","Arcadia town","B03002_005","Native American (Non-Hispanic)",0.175195269727717,0.189793882796915
"3611702440",2018,"Wayne","Arcadia town","B03002_007","Pacific Islander (Non-Hispanic)",0.131396452295788,0.197094140709405
"3611702440",2018,"Wayne","Arcadia town","B03002_008","Other (Non-Hispanic)",0,0.13869625520111
"3611702440",2018,"Wayne","Arcadia town","B03002_009","Two or More Races (Non-Hispanic)",2.24103949193372,1.04384228074904
"3611768220",2018,"Wayne","Sodus town","B03002_003","White (Non-Hispanic)",85.8797437161163,3.56559742386784
"3611768220",2018,"Wayne","Sodus town","B03002_004","Black (Non-Hispanic)",5.06407097092164,1.87279345762322
"3611768220",2018,"Wayne","Sodus town","B03002_012","Hispanic or Latino (Any Race)",6.60423854115328,3.11724775755999
"3611768220",2018,"Wayne","Sodus town","B03002_006","Asian (Non-Hispanic)",0.418925579103006,0.455888186473933
"3611768220",2018,"Wayne","Sodus town","B03002_005","Native American (Non-Hispanic)",0.246426811237063,0.320354158179953
"3611768220",2018,"Wayne","Sodus town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.209462789551503
"3611768220",2018,"Wayne","Sodus town","B03002_008","Other (Non-Hispanic)",0.123213405618531,0.197141166065787
"3611768220",2018,"Wayne","Sodus town","B03002_009","Two or More Races (Non-Hispanic)",1.66338097585017,0.948732508846428
"3611765343",2018,"Wayne","Savannah town","B03002_003","White (Non-Hispanic)",85.8803986710963,0.96975566910746
"3611765343",2018,"Wayne","Savannah town","B03002_004","Black (Non-Hispanic)",0.276854928017719,0.330199501193419
"3611765343",2018,"Wayne","Savannah town","B03002_012","Hispanic or Latino (Any Race)",6.36766334440753,4.34878754214096
"3611765343",2018,"Wayne","Savannah town","B03002_006","Asian (Non-Hispanic)",0,0.664451827242525
"3611765343",2018,"Wayne","Savannah town","B03002_005","Native American (Non-Hispanic)",0.8859357696567,0.93397685906302
"3611765343",2018,"Wayne","Savannah town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.664451827242525
"3611765343",2018,"Wayne","Savannah town","B03002_008","Other (Non-Hispanic)",0,0.664451827242525
"3611765343",2018,"Wayne","Savannah town","B03002_009","Two or More Races (Non-Hispanic)",6.58914728682171,6.13994040056479
"3611743973",2018,"Wayne","Lyons town","B03002_003","White (Non-Hispanic)",82.6610695382369,3.8575361980157
"3611743973",2018,"Wayne","Lyons town","B03002_004","Black (Non-Hispanic)",9.29001642635517,3.02956016705978
"3611743973",2018,"Wayne","Lyons town","B03002_012","Hispanic or Latino (Any Race)",4.74539149479832,2.48214433984677
"3611743973",2018,"Wayne","Lyons town","B03002_006","Asian (Non-Hispanic)",0.346778609235262,0.511040593231452
"3611743973",2018,"Wayne","Lyons town","B03002_005","Native American (Non-Hispanic)",0,0.310275597736813
"3611743973",2018,"Wayne","Lyons town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.310275597736813
"3611743973",2018,"Wayne","Lyons town","B03002_008","Other (Non-Hispanic)",0,0.310275597736813
"3611743973",2018,"Wayne","Lyons town","B03002_009","Two or More Races (Non-Hispanic)",2.95674393137434,1.71560759099085
"3611711473",2018,"Wayne","Butler town","B03002_003","White (Non-Hispanic)",91.3211719181868,2.96201388875958
"3611711473",2018,"Wayne","Butler town","B03002_004","Black (Non-Hispanic)",1.49253731343284,1.69878660607696
"3611711473",2018,"Wayne","Butler town","B03002_012","Hispanic or Latino (Any Race)",4.09065782200111,4.76950148432041
"3611711473",2018,"Wayne","Butler town","B03002_006","Asian (Non-Hispanic)",0,0.66334991708126
"3611711473",2018,"Wayne","Butler town","B03002_005","Native American (Non-Hispanic)",0,0.66334991708126
"3611711473",2018,"Wayne","Butler town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.66334991708126
"3611711473",2018,"Wayne","Butler town","B03002_008","Other (Non-Hispanic)",0.497512437810945,0.825781226652118
"3611711473",2018,"Wayne","Butler town","B03002_009","Two or More Races (Non-Hispanic)",2.59812050856827,2.23227295790124
"3611756198",2018,"Wayne","Palmyra town","B03002_003","White (Non-Hispanic)",92.2573894846979,2.35491831997031
"3611756198",2018,"Wayne","Palmyra town","B03002_004","Black (Non-Hispanic)",0.863196442584358,0.64085398735681
"3611756198",2018,"Wayne","Palmyra town","B03002_012","Hispanic or Latino (Any Race)",5.84619408841224,1.97482962394283
"3611756198",2018,"Wayne","Palmyra town","B03002_006","Asian (Non-Hispanic)",0.523149359142035,0.680092790169174
"3611756198",2018,"Wayne","Palmyra town","B03002_005","Native American (Non-Hispanic)",0.0915511378498561,0.14386587445327
"3611756198",2018,"Wayne","Palmyra town","B03002_007","Pacific Islander (Non-Hispanic)",0,0.222338477635365
"3611756198",2018,"Wayne","Palmyra town","B03002_008","Other (Non-Hispanic)",0.130787339785509,0.20925946401158
"3611756198",2018,"Wayne","Palmyra town","B03002_009","Two or More Races (Non-Hispanic)",0.287732147528119,0.418518810572067
"3611778102",2018,"Wayne","Walworth town","B03002_003","White (Non-Hispanic)",93.6884269784562,1.8700665586016
"3611778102",2018,"Wayne","Walworth town","B03002_004","Black (Non-Hispanic)",1.09342860236007,0.898550033271707
"3611778102",2018,"Wayne","Walworth town","B03002_012","Hispanic or Latino (Any Race)",2.82559272491069,1.33155563209665
