"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"36123",2021,"Yates","NA County","B19013B_001","Black (Non-Hispanic)",16464,503
"36123",2021,"Yates","NA County","B19013C_001","Native American (Non-Hispanic)",NA,NA
"36123",2021,"Yates","NA County","B19013D_001","Asian (Non-Hispanic)",34423,2481
"36123",2021,"Yates","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36123",2021,"Yates","NA County","B19013F_001","Other (Non-Hispanic)",NA,NA
"36123",2021,"Yates","NA County","B19013G_001","Two or More Races (Non-Hispanic)",55500,19608
"36123",2021,"Yates","NA County","B19013H_001","White (Non-Hispanic)",59876,3968
"36123",2021,"Yates","NA County","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"36037",2022,"Genesee","NA County","B19013B_001","Black (Non-Hispanic)",36921,34414
"36037",2022,"Genesee","NA County","B19013C_001","Native American (Non-Hispanic)",50221,17407
"36037",2022,"Genesee","NA County","B19013D_001","Asian (Non-Hispanic)",47813,25462
"36037",2022,"Genesee","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36037",2022,"Genesee","NA County","B19013F_001","Other (Non-Hispanic)",68083,36256
"36037",2022,"Genesee","NA County","B19013G_001","Two or More Races (Non-Hispanic)",55515,17509
"36037",2022,"Genesee","NA County","B19013H_001","White (Non-Hispanic)",69735,3701
"36037",2022,"Genesee","NA County","B19013I_001","Hispanic or Latino (Any Race)",60729,21874
"36051",2022,"Livingston","NA County","B19013B_001","Black (Non-Hispanic)",59250,48769
"36051",2022,"Livingston","NA County","B19013C_001","Native American (Non-Hispanic)",NA,NA
"36051",2022,"Livingston","NA County","B19013D_001","Asian (Non-Hispanic)",66488,29117
"36051",2022,"Livingston","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36051",2022,"Livingston","NA County","B19013F_001","Other (Non-Hispanic)",NA,NA
"36051",2022,"Livingston","NA County","B19013G_001","Two or More Races (Non-Hispanic)",65304,13804
"36051",2022,"Livingston","NA County","B19013H_001","White (Non-Hispanic)",71555,3601
"36051",2022,"Livingston","NA County","B19013I_001","Hispanic or Latino (Any Race)",60563,21553
"36055",2022,"Monroe","NA County","B19013B_001","Black (Non-Hispanic)",39892,1981
"36055",2022,"Monroe","NA County","B19013C_001","Native American (Non-Hispanic)",40114,7121
"36055",2022,"Monroe","NA County","B19013D_001","Asian (Non-Hispanic)",70119,6323
"36055",2022,"Monroe","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",45761,32216
"36055",2022,"Monroe","NA County","B19013F_001","Other (Non-Hispanic)",38686,5075
"36055",2022,"Monroe","NA County","B19013G_001","Two or More Races (Non-Hispanic)",62116,3845
"36055",2022,"Monroe","NA County","B19013H_001","White (Non-Hispanic)",81486,1166
"36055",2022,"Monroe","NA County","B19013I_001","Hispanic or Latino (Any Race)",44784,3762
"36069",2022,"Ontario","NA County","B19013B_001","Black (Non-Hispanic)",58224,27432
"36069",2022,"Ontario","NA County","B19013C_001","Native American (Non-Hispanic)",87841,24204
"36069",2022,"Ontario","NA County","B19013D_001","Asian (Non-Hispanic)",137054,67682
"36069",2022,"Ontario","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36069",2022,"Ontario","NA County","B19013F_001","Other (Non-Hispanic)",70521,27236
"36069",2022,"Ontario","NA County","B19013G_001","Two or More Races (Non-Hispanic)",66597,17267
"36069",2022,"Ontario","NA County","B19013H_001","White (Non-Hispanic)",77291,3341
"36069",2022,"Ontario","NA County","B19013I_001","Hispanic or Latino (Any Race)",64308,5188
"36073",2022,"Orleans","NA County","B19013B_001","Black (Non-Hispanic)",122861,62080
"36073",2022,"Orleans","NA County","B19013C_001","Native American (Non-Hispanic)",86417,37951
"36073",2022,"Orleans","NA County","B19013D_001","Asian (Non-Hispanic)",143690,81881
"36073",2022,"Orleans","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36073",2022,"Orleans","NA County","B19013F_001","Other (Non-Hispanic)",NA,NA
"36073",2022,"Orleans","NA County","B19013G_001","Two or More Races (Non-Hispanic)",94148,46138
"36073",2022,"Orleans","NA County","B19013H_001","White (Non-Hispanic)",60286,2770
"36073",2022,"Orleans","NA County","B19013I_001","Hispanic or Latino (Any Race)",58092,27090
"36099",2022,"Seneca","NA County","B19013B_001","Black (Non-Hispanic)",NA,NA
"36099",2022,"Seneca","NA County","B19013C_001","Native American (Non-Hispanic)",NA,NA
"36099",2022,"Seneca","NA County","B19013D_001","Asian (Non-Hispanic)",76071,28480
"36099",2022,"Seneca","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36099",2022,"Seneca","NA County","B19013F_001","Other (Non-Hispanic)",NA,NA
"36099",2022,"Seneca","NA County","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"36099",2022,"Seneca","NA County","B19013H_001","White (Non-Hispanic)",65309,3150
"36099",2022,"Seneca","NA County","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"36117",2022,"Wayne","NA County","B19013B_001","Black (Non-Hispanic)",63750,28285
"36117",2022,"Wayne","NA County","B19013C_001","Native American (Non-Hispanic)",36078,17748
"36117",2022,"Wayne","NA County","B19013D_001","Asian (Non-Hispanic)",89167,54183
"36117",2022,"Wayne","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36117",2022,"Wayne","NA County","B19013F_001","Other (Non-Hispanic)",30395,16327
"36117",2022,"Wayne","NA County","B19013G_001","Two or More Races (Non-Hispanic)",58373,6187
"36117",2022,"Wayne","NA County","B19013H_001","White (Non-Hispanic)",72635,2543
"36117",2022,"Wayne","NA County","B19013I_001","Hispanic or Latino (Any Race)",45046,13419
"36123",2022,"Yates","NA County","B19013B_001","Black (Non-Hispanic)",NA,NA
"36123",2022,"Yates","NA County","B19013C_001","Native American (Non-Hispanic)",NA,NA
"36123",2022,"Yates","NA County","B19013D_001","Asian (Non-Hispanic)",37125,1822
"36123",2022,"Yates","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36123",2022,"Yates","NA County","B19013F_001","Other (Non-Hispanic)",NA,NA
"36123",2022,"Yates","NA County","B19013G_001","Two or More Races (Non-Hispanic)",61705,22793
"36123",2022,"Yates","NA County","B19013H_001","White (Non-Hispanic)",64991,3324
"36123",2022,"Yates","NA County","B19013I_001","Hispanic or Latino (Any Race)",60817,15231
"36037",2023,"Genesee","NA County","B19013B_001","Black (Non-Hispanic)",51339,41642
"36037",2023,"Genesee","NA County","B19013C_001","Native American (Non-Hispanic)",53214,39438
"36037",2023,"Genesee","NA County","B19013D_001","Asian (Non-Hispanic)",NA,NA
"36037",2023,"Genesee","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36037",2023,"Genesee","NA County","B19013F_001","Other (Non-Hispanic)",70583,25402
"36037",2023,"Genesee","NA County","B19013G_001","Two or More Races (Non-Hispanic)",72256,20234
"36037",2023,"Genesee","NA County","B19013H_001","White (Non-Hispanic)",72964,4254
"36037",2023,"Genesee","NA County","B19013I_001","Hispanic or Latino (Any Race)",76123,15516
"36051",2023,"Livingston","NA County","B19013B_001","Black (Non-Hispanic)",NA,NA
"36051",2023,"Livingston","NA County","B19013C_001","Native American (Non-Hispanic)",21000,9654
"36051",2023,"Livingston","NA County","B19013D_001","Asian (Non-Hispanic)",94427,39192
"36051",2023,"Livingston","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36051",2023,"Livingston","NA County","B19013F_001","Other (Non-Hispanic)",173140,95294
"36051",2023,"Livingston","NA County","B19013G_001","Two or More Races (Non-Hispanic)",68306,15959
"36051",2023,"Livingston","NA County","B19013H_001","White (Non-Hispanic)",72641,3112
"36051",2023,"Livingston","NA County","B19013I_001","Hispanic or Latino (Any Race)",94375,57991
"36055",2023,"Monroe","NA County","B19013B_001","Black (Non-Hispanic)",41852,1679
"36055",2023,"Monroe","NA County","B19013C_001","Native American (Non-Hispanic)",42465,24153
"36055",2023,"Monroe","NA County","B19013D_001","Asian (Non-Hispanic)",70913,8980
"36055",2023,"Monroe","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",48643,33144
"36055",2023,"Monroe","NA County","B19013F_001","Other (Non-Hispanic)",40833,9880
"36055",2023,"Monroe","NA County","B19013G_001","Two or More Races (Non-Hispanic)",64111,2645
"36055",2023,"Monroe","NA County","B19013H_001","White (Non-Hispanic)",85445,1210
"36055",2023,"Monroe","NA County","B19013I_001","Hispanic or Latino (Any Race)",49196,4717
"36069",2023,"Ontario","NA County","B19013B_001","Black (Non-Hispanic)",56027,24096
"36069",2023,"Ontario","NA County","B19013C_001","Native American (Non-Hispanic)",NA,NA
"36069",2023,"Ontario","NA County","B19013D_001","Asian (Non-Hispanic)",152566,25346
"36069",2023,"Ontario","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36069",2023,"Ontario","NA County","B19013F_001","Other (Non-Hispanic)",84041,16565
"36069",2023,"Ontario","NA County","B19013G_001","Two or More Races (Non-Hispanic)",67130,7447
"36069",2023,"Ontario","NA County","B19013H_001","White (Non-Hispanic)",80497,3026
"36069",2023,"Ontario","NA County","B19013I_001","Hispanic or Latino (Any Race)",65438,5245
"36073",2023,"Orleans","NA County","B19013B_001","Black (Non-Hispanic)",NA,NA
"36073",2023,"Orleans","NA County","B19013C_001","Native American (Non-Hispanic)",NA,NA
"36073",2023,"Orleans","NA County","B19013D_001","Asian (Non-Hispanic)",148482,119333
"36073",2023,"Orleans","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36073",2023,"Orleans","NA County","B19013F_001","Other (Non-Hispanic)",157938,94936
"36073",2023,"Orleans","NA County","B19013G_001","Two or More Races (Non-Hispanic)",72763,35690
"36073",2023,"Orleans","NA County","B19013H_001","White (Non-Hispanic)",63014,3047
"36073",2023,"Orleans","NA County","B19013I_001","Hispanic or Latino (Any Race)",62052,31378
"36099",2023,"Seneca","NA County","B19013B_001","Black (Non-Hispanic)",32250,17743
"36099",2023,"Seneca","NA County","B19013C_001","Native American (Non-Hispanic)",2499,NA
"36099",2023,"Seneca","NA County","B19013D_001","Asian (Non-Hispanic)",78269,23571
"36099",2023,"Seneca","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36099",2023,"Seneca","NA County","B19013F_001","Other (Non-Hispanic)",NA,NA
"36099",2023,"Seneca","NA County","B19013G_001","Two or More Races (Non-Hispanic)",77614,31981
"36099",2023,"Seneca","NA County","B19013H_001","White (Non-Hispanic)",66671,4099
"36099",2023,"Seneca","NA County","B19013I_001","Hispanic or Latino (Any Race)",51125,42010
"36117",2023,"Wayne","NA County","B19013B_001","Black (Non-Hispanic)",49831,21190
"36117",2023,"Wayne","NA County","B19013C_001","Native American (Non-Hispanic)",36263,758
"36117",2023,"Wayne","NA County","B19013D_001","Asian (Non-Hispanic)",NA,NA
"36117",2023,"Wayne","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36117",2023,"Wayne","NA County","B19013F_001","Other (Non-Hispanic)",26629,15347
"36117",2023,"Wayne","NA County","B19013G_001","Two or More Races (Non-Hispanic)",60568,4132
"36117",2023,"Wayne","NA County","B19013H_001","White (Non-Hispanic)",76029,2643
"36117",2023,"Wayne","NA County","B19013I_001","Hispanic or Latino (Any Race)",58236,11627
"36123",2023,"Yates","NA County","B19013B_001","Black (Non-Hispanic)",NA,NA
"36123",2023,"Yates","NA County","B19013C_001","Native American (Non-Hispanic)",NA,NA
"36123",2023,"Yates","NA County","B19013D_001","Asian (Non-Hispanic)",38720,427
"36123",2023,"Yates","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36123",2023,"Yates","NA County","B19013F_001","Other (Non-Hispanic)",NA,NA
"36123",2023,"Yates","NA County","B19013G_001","Two or More Races (Non-Hispanic)",53906,21814
"36123",2023,"Yates","NA County","B19013H_001","White (Non-Hispanic)",68471,3771
"36123",2023,"Yates","NA County","B19013I_001","Hispanic or Latino (Any Race)",62679,18346
"36037",2024,"Genesee","NA County","B19013B_001","Black (Non-Hispanic)",NA,NA
"36037",2024,"Genesee","NA County","B19013C_001","Native American (Non-Hispanic)",56875,40636
"36037",2024,"Genesee","NA County","B19013D_001","Asian (Non-Hispanic)",NA,NA
"36037",2024,"Genesee","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36037",2024,"Genesee","NA County","B19013F_001","Other (Non-Hispanic)",73993,18152
"36037",2024,"Genesee","NA County","B19013G_001","Two or More Races (Non-Hispanic)",59410,15368
"36037",2024,"Genesee","NA County","B19013H_001","White (Non-Hispanic)",73931,3058
"36037",2024,"Genesee","NA County","B19013I_001","Hispanic or Latino (Any Race)",68571,21618
"36051",2024,"Livingston","NA County","B19013B_001","Black (Non-Hispanic)",64327,17365
"36051",2024,"Livingston","NA County","B19013C_001","Native American (Non-Hispanic)",NA,NA
"36051",2024,"Livingston","NA County","B19013D_001","Asian (Non-Hispanic)",63393,47352
"36051",2024,"Livingston","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36051",2024,"Livingston","NA County","B19013F_001","Other (Non-Hispanic)",93618,87721
"36051",2024,"Livingston","NA County","B19013G_001","Two or More Races (Non-Hispanic)",75099,10315
"36051",2024,"Livingston","NA County","B19013H_001","White (Non-Hispanic)",74083,2236
"36051",2024,"Livingston","NA County","B19013I_001","Hispanic or Latino (Any Race)",79427,42896
"36055",2024,"Monroe","NA County","B19013B_001","Black (Non-Hispanic)",42345,1916
"36055",2024,"Monroe","NA County","B19013C_001","Native American (Non-Hispanic)",59231,22217
"36055",2024,"Monroe","NA County","B19013D_001","Asian (Non-Hispanic)",72946,6763
"36055",2024,"Monroe","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36055",2024,"Monroe","NA County","B19013F_001","Other (Non-Hispanic)",44471,10946
"36055",2024,"Monroe","NA County","B19013G_001","Two or More Races (Non-Hispanic)",64564,3748
"36055",2024,"Monroe","NA County","B19013H_001","White (Non-Hispanic)",87410,1532
"36055",2024,"Monroe","NA County","B19013I_001","Hispanic or Latino (Any Race)",49103,3231
"36069",2024,"Ontario","NA County","B19013B_001","Black (Non-Hispanic)",79363,13312
"36069",2024,"Ontario","NA County","B19013C_001","Native American (Non-Hispanic)",11397,539
"36069",2024,"Ontario","NA County","B19013D_001","Asian (Non-Hispanic)",106964,44233
"36069",2024,"Ontario","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36069",2024,"Ontario","NA County","B19013F_001","Other (Non-Hispanic)",85462,40748
"36069",2024,"Ontario","NA County","B19013G_001","Two or More Races (Non-Hispanic)",71746,14481
"36069",2024,"Ontario","NA County","B19013H_001","White (Non-Hispanic)",83237,3607
"36069",2024,"Ontario","NA County","B19013I_001","Hispanic or Latino (Any Race)",68159,4233
"36073",2024,"Orleans","NA County","B19013B_001","Black (Non-Hispanic)",106618,49682
"36073",2024,"Orleans","NA County","B19013C_001","Native American (Non-Hispanic)",55263,25597
"36073",2024,"Orleans","NA County","B19013D_001","Asian (Non-Hispanic)",92778,86195
"36073",2024,"Orleans","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36073",2024,"Orleans","NA County","B19013F_001","Other (Non-Hispanic)",139375,75500
"36073",2024,"Orleans","NA County","B19013G_001","Two or More Races (Non-Hispanic)",61875,25709
"36073",2024,"Orleans","NA County","B19013H_001","White (Non-Hispanic)",65821,3012
"36073",2024,"Orleans","NA County","B19013I_001","Hispanic or Latino (Any Race)",64327,45003
"36099",2024,"Seneca","NA County","B19013B_001","Black (Non-Hispanic)",NA,NA
"36099",2024,"Seneca","NA County","B19013C_001","Native American (Non-Hispanic)",NA,NA
"36099",2024,"Seneca","NA County","B19013D_001","Asian (Non-Hispanic)",153594,27906
"36099",2024,"Seneca","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36099",2024,"Seneca","NA County","B19013F_001","Other (Non-Hispanic)",37315,7989
"36099",2024,"Seneca","NA County","B19013G_001","Two or More Races (Non-Hispanic)",75250,27115
"36099",2024,"Seneca","NA County","B19013H_001","White (Non-Hispanic)",68679,2407
"36099",2024,"Seneca","NA County","B19013I_001","Hispanic or Latino (Any Race)",35602,34441
"36117",2024,"Wayne","NA County","B19013B_001","Black (Non-Hispanic)",55787,37618
"36117",2024,"Wayne","NA County","B19013C_001","Native American (Non-Hispanic)",38750,2641
"36117",2024,"Wayne","NA County","B19013D_001","Asian (Non-Hispanic)",121667,88124
"36117",2024,"Wayne","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36117",2024,"Wayne","NA County","B19013F_001","Other (Non-Hispanic)",27292,14167
"36117",2024,"Wayne","NA County","B19013G_001","Two or More Races (Non-Hispanic)",63140,5118
"36117",2024,"Wayne","NA County","B19013H_001","White (Non-Hispanic)",75982,2632
"36117",2024,"Wayne","NA County","B19013I_001","Hispanic or Latino (Any Race)",61081,5749
"36123",2024,"Yates","NA County","B19013B_001","Black (Non-Hispanic)",NA,NA
"36123",2024,"Yates","NA County","B19013C_001","Native American (Non-Hispanic)",NA,NA
"36123",2024,"Yates","NA County","B19013D_001","Asian (Non-Hispanic)",NA,NA
"36123",2024,"Yates","NA County","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"36123",2024,"Yates","NA County","B19013F_001","Other (Non-Hispanic)",28512,24371
"36123",2024,"Yates","NA County","B19013G_001","Two or More Races (Non-Hispanic)",71563,28884
"36123",2024,"Yates","NA County","B19013H_001","White (Non-Hispanic)",70013,3998
"36123",2024,"Yates","NA County","B19013I_001","Hispanic or Latino (Any Race)",52500,18846
