"GEOID","year","County","Geography","estimate","moe","change_pct","change_moe"
"3607327958",2019,"Orleans","Gaines town",3184,21,-0.0105655686761964,31.1448230047949
"3607339188",2019,"Orleans","Kendall town",2612,28,-0.00533130236100532,32.7566787083184
"3607349286",2019,"Orleans","Murray town",4723,29,-0.00484618626211542,35.8050275799363
"3607361742",2019,"Orleans","Ridgeway town",6398,27,-0.0102103960396039,43.4165866921848
"3607366751",2019,"Orleans","Shelby town",5081,28,-0.0056751467710372,38.2099463490856
"3607383448",2019,"Orleans","Yates town",2558,161,0.0203430394894295,219.367271943652
"3609918663",2019,"Seneca","Covert town",2086,143,-0.0387096774193548,205.080472010379
"3609925505",2019,"Seneca","Fayette town",3809,25,-0.00781453503516538,32.0156211871642
"3609938858",2019,"Seneca","Junius town",1553,163,-0.0330012453300125,222.193609269034
"3609943225",2019,"Seneca","Lodi town",1595,169,0.0114140773620799,245.448568950809
"3609955827",2019,"Seneca","Ovid town",2362,178,0.0386983289357961,258.897663179875
"3609963440",2019,"Seneca","Romulus town",4237,31,-0.013733705772812,38.0131556174964
"3609966333",2019,"Seneca","Seneca Falls town",8724,23,-0.00569865511739232,36.2353418639869
"3609975902",2019,"Seneca","Tyre town",926,91,0.0416197975253094,161.152102065099
"3609976958",2019,"Seneca","Varick town",1710,170,-0.0194954128440367,234.138847695123
"3609978564",2019,"Seneca","Waterloo town",7388,18,-0.00738949348381024,44.7772263544762
"3611702440",2019,"Wayne","Arcadia town",13649,34,-0.00364990145266075,58.821764679411
"3611711473",2019,"Wayne","Butler town",1864,286,0.0304035378662244,395.379564469384
"3611728013",2019,"Wayne","Galen town",4098,31,-0.0101449275362319,45.2769256906871
"3611737165",2019,"Wayne","Huron town",2096,230,-0.0117868929750118,310.774838106305
"3611743973",2019,"Wayne","Lyons town",5452,22,-0.00492790655229058,29.732137494637
"3611744160",2019,"Wayne","Macedon town",8957,34,-0.00211675579322634,40.4969134626332
"3611745645",2019,"Wayne","Marion town",4595,20,-0.00562648777320929,32.8024389337135
"3611755013",2019,"Wayne","Ontario town",10092,20,0.000396510705789055,35.2278299076171
"3611756198",2019,"Wayne","Palmyra town",7589,24,-0.00745487836777403,31.2409987036266
"3611763605",2019,"Wayne","Rose town",2016,288,-0.0886075949367089,390.691694306393
"3611765343",2019,"Wayne","Savannah town",1888,225,0.0454042081949058,328.246858324646
"3611768220",2019,"Wayne","Sodus town",8094,53,-0.00271069492360765,57.3846669416143
"3611778102",2019,"Wayne","Walworth town",9228,29,-0.000974342318934673,46.2276973253049
"3611782040",2019,"Wayne","Williamson town",6757,24,-0.00221500295333732,31.8904374382039
"3611782689",2019,"Wayne","Wolcott town",4144,24,0.00241896468311564,34.6554469023269
"3612304594",2019,"Yates","Barrington town",1749,240,0.0677655677655677,333.802336720401
"3612306002",2019,"Yates","Benton town",2776,27,-0.00466116887773393,36.1247837363769
"3612338044",2019,"Yates","Italy town",982,162,0,236.279495513259
"3612338583",2019,"Yates","Jerusalem town",4518,21,0.0168804861580014,36.6196668472011
"3612347020",2019,"Yates","Middlesex town",1389,180,0.0404494382022471,255.266527378738
"3612347504",2019,"Yates","Milo town",6828,42,-0.00741386829481028,51.0392006206994
"3612359597",2019,"Yates","Potter town",1895,208,-0.0370934959349594,295.574017802648
"3612370816",2019,"Yates","Starkey town",3494,25,0.00604664555139656,57.6974869470066
"3612375055",2019,"Yates","Torrey town",1380,205,-0.081225033288948,291.331426385826
"3603700474",2020,"Genesee","Alabama town",1896,283,0.0171673819742488,398.106769598308
"3603701165",2020,"Genesee","Alexander town",2780,435,0.123686337914309,491.595362061116
"3603704715",2020,"Genesee","Batavia city",14490,23,-0.00603649334613798,34.7131099154196
"3603704726",2020,"Genesee","Batavia town",6884,18,-0.000725794745246033,24.7588368062799
"3603706057",2020,"Genesee","Bergen town",2952,20,-0.0043844856661045,29
"3603706266",2020,"Genesee","Bethany town",1816,276,-0.043707214323328,368.391096526504
"3603711572",2020,"Genesee","Byron town",2106,426,0.0348894348894349,476.282479207455
"3603719719",2020,"Genesee","Darien town",3027,33,-0.00786627335299905,39.6610640301039
"3603723756",2020,"Genesee","Elba town",2032,276,-0.0968888888888889,362.492758548361
"3603742037",2020,"Genesee","Le Roy town",7356,27,-0.00271149674620386,44.2040722106007
"3603754166",2020,"Genesee","Oakfield town",3067,20,-0.00422077922077924,38.5875627631495
"3603756792",2020,"Genesee","Pavilion town",2398,306,-0.038877755511022,406.109591120427
"3603757078",2020,"Genesee","Pembroke town",4173,47,-0.0021520803443329,51.478150704935
"3603770607",2020,"Genesee","Stafford town",2216,297,0.00180831826401451,387.569348633248
"3603775011",2020,"Genesee","Tonawanda Reservation",361,89,-0.2117903930131,170.988303693557
"3605103364",2020,"Livingston","Avon town",6889,23,-0.00115992460490066,29.8328677803526
"3605111715",2020,"Livingston","Caledonia town",4119,17,-0.0045915901401643,23.3452350598575
"3605117618",2020,"Livingston","Conesus town",1893,216,-0.185806451612903,314.070055879258
"3605128629",2020,"Livingston","Geneseo town",10570,20,-0.00611189468735307,27.5862284482674
"3605131016",2020,"Livingston","Groveland town",3213,29,-0.00863930885529163,33.1209903233584
"3605141883",2020,"Livingston","Leicester town",2275,305,-0.0177029360967185,382.001308898281
"3605142334",2020,"Livingston","Lima town",4086,26,-0.00608124543906596,31.6227766016838
"3605142961",2020,"Livingston","Livonia town",7556,30,-0.00369198312236285,36.6196668472011
"3605148956",2020,"Livingston","Mount Morris town",4224,29,-0.0110044486068837,35.2278299076171
"3605151869",2020,"Livingston","North Dansville town",5239,19,-0.0081408557364635,28.3196045170126
"3605154089",2020,"Livingston","Nunda town",2908,27,-0.00649128800819954,41.1096095821889
"3605155508",2020,"Livingston","Ossian town",771,136,0.0998573466476462,165.323924463461
"3605159179",2020,"Livingston","Portage town",1011,195,0.207885304659498,235.476113438285
"3605170101",2020,"Livingston","Sparta town",1563,197,-0.0175989943431804,250.667109928686
"3605170475",2020,"Livingston","Springwater town",2476,311,0.108822212270488,369.218092731112
"3605181006",2020,"Livingston","West Sparta town",1184,170,-0.0366151342554922,235.518576762004
"3605184022",2020,"Livingston","York town",3241,20,-0.00977696303085851,29
"3605508246",2020,"Monroe","Brighton town",36163,37,-0.00300507278341422,48.2700735445887
"3605515462",2020,"Monroe","Chili town",28582,61,0.000630163842599174,68.8839603971781
"3605515957",2020,"Monroe","Clarkson town",7096,20,0.0016939582156974,27.5862284482674
"3605522870",2020,"Monroe","East Rochester town",6530,19,-0.00502818832850827,36.3593179253957
"3605528442",2020,"Monroe","Gates town",28369,28,-0.00102119867596306,44.8218696620299
"3605530290",2020,"Monroe","Greece town",95849,49,-0.00144809767887655,71.449282711585
"3605531797",2020,"Monroe","Hamlin town",8998,24,-0.000555370432078206,33.2415402771893
"3605534099",2020,"Monroe","Henrietta town",43444,35,0.00223775578471397,48.7954915950234
"3605537726",2020,"Monroe","Irondequoit town",50141,33,-0.00320066796548846,66.7308024828115
"3605546558",2020,"Monroe","Mendon town",9231,25,0.00304248614582203,33.9705755029261
"3605554474",2020,"Monroe","Ogden town",20437,24,0.00471953197974528,33.2415402771893
"3605556561",2020,"Monroe","Parma town",15727,26,0.00178355309255362,34.7131099154196
"3605557144",2020,"Monroe","Penfield town",37275,42,0.000617416514549607,49.9299509312797
"3605557221",2020,"Monroe","Perinton town",46785,65,0.00244263032718384,71.175838597097
"3605558365",2020,"Monroe","Pittsford town",29446,65,0.00122407344440667,70.0071424927486
"3605561808",2020,"Monroe","Riga town",5643,27,0.003735325506937,33.6005952328229
"3605563000",2020,"Monroe","Rochester city",206357,69,-0.00237372370049505,107.935165724615
"3605564144",2020,"Monroe","Rush town",3454,19,-0.00173410404624275,26.1725046566048
"3605572455",2020,"Monroe","Sweden town",13977,31,-0.00738583907392942,46.0108682813094
"3605578971",2020,"Monroe","Webster town",44876,26,0.00795112528637532,38.9486841883009
"3605581402",2020,"Monroe","Wheatland town",4704,23,-0.00148588410104011,30.4795013082563
"3606908378",2020,"Ontario","Bristol town",2232,254,0.0449438202247192,292.473930462187
"3606912100",2020,"Ontario","Canadice town",1632,186,-0.00970873786407767,329.514794812008
"3606912144",2020,"Ontario","Canandaigua city",10241,23,-0.00447166326431414,31.8276609256791
"3606912155",2020,"Ontario","Canandaigua town",11253,18,0.0154304277206281,31.6227766016838
"3606921699",2020,"Ontario","East Bloomfield town",3559,16,-0.00475391498881428,39.3954312071844
"3606925406",2020,"Ontario","Farmington town",13443,18,0.0177922471229557,25.4558441227157
"3606928640",2020,"Ontario","Geneva city",12720,26,-0.00523969656682566,40.4598566482878
"3606928651",2020,"Ontario","Geneva town",3307,17,0.00792441328863158,25.4950975679639
"3606929531",2020,"Ontario","Gorham town",4201,65,-0.0110640301318268,66.9402718847182
"3606935551",2020,"Ontario","Hopewell town",3667,19,-0.00515463917525771,26.8700576850888
"3606944864",2020,"Ontario","Manchester town",9194,20,-0.00422397920502549,29.732137494637
"3606949440",2020,"Ontario","Naples town",2479,225,0.0662365591397849,269.312086620708
"3606957529",2020,"Ontario","Phelps town",6831,22,-0.00393700787401574,28.4253408071038
"3606961544",2020,"Ontario","Richmond town",3256,16,0.00277178934400979,29.6816441593117
"3606966289",2020,"Ontario","Seneca town",2695,27,0.000371195248700884,31.9061122670876
"3606968660",2020,"Ontario","South Bristol town",1705,177,-0.0127388535031847,243.347488172777
"3606977387",2020,"Ontario","Victor town",14981,24,0.00699065671842436,31.2409987036266
"3606979356",2020,"Ontario","West Bloomfield town",2378,223,-0.0892378399080812,318.210622072865
"3607301044",2020,"Orleans","Albion town",8099,28,-0.0123170731707317,42.5205832509386
"3607304572",2020,"Orleans","Barre town",1920,226,0.0847457627118644,276.327704003779
"3607312496",2020,"Orleans","Carlton town",2855,17,-0.00522648083623689,26.2488094968134
"3607315880",2020,"Orleans","Clarendon town",3491,33,-0.00484606613454963,39.1152144312159
"3607327958",2020,"Orleans","Gaines town",3195,15,0.00345477386934667,25.8069758011279
"3607339188",2020,"Orleans","Kendall town",2604,23,-0.00306278713629404,36.2353418639869
"3607349286",2020,"Orleans","Murray town",4686,20,-0.00783400381113697,35.2278299076171
"3607361742",2020,"Orleans","Ridgeway town",6343,45,-0.00859643638637075,52.4785670536077
"3607366751",2020,"Orleans","Shelby town",5060,28,-0.00413304467624487,39.5979797464467
"3607383448",2020,"Orleans","Yates town",2371,229,-0.0731039874902267,279.932134632664
"3609918663",2020,"Seneca","Covert town",1917,205,-0.0810162991371045,249.947994590875
"3609925505",2020,"Seneca","Fayette town",3801,17,-0.00210028878970858,30.2324329156619
"3609938858",2020,"Seneca","Junius town",1203,133,-0.225370251126851,210.375854127797
"3609943225",2020,"Seneca","Lodi town",1742,281,0.0921630094043888,327.905474184253
"3609955827",2020,"Seneca","Ovid town",2791,221,0.181625740897544,283.769272473254
"3609963440",2020,"Seneca","Romulus town",4204,19,-0.0077885296200142,36.3593179253957
"3609966333",2020,"Seneca","Seneca Falls town",8693,21,-0.00355341586428248,31.1448230047949
"3609975902",2020,"Seneca","Tyre town",968,139,0.0453563714902807,166.138496441975
"3609976958",2020,"Seneca","Varick town",1611,213,-0.0578947368421052,272.523393491274
"3609978564",2020,"Seneca","Waterloo town",7365,21,-0.00311315646995125,27.6586333718787
"3611702440",2020,"Wayne","Arcadia town",13573,27,-0.00556817349256356,43.4165866921848
"3611711473",2020,"Wayne","Butler town",1931,388,0.0359442060085837,482.016597224618
"3611728013",2020,"Wayne","Galen town",4079,22,-0.0046364080039043,38.0131556174964
"3611737165",2020,"Wayne","Huron town",2130,308,0.0162213740458015,384.40083246528
"3611743973",2020,"Wayne","Lyons town",5407,35,-0.00825385179750548,41.3400532171888
"3611744160",2020,"Wayne","Macedon town",8922,24,-0.00390755833426371,41.6173040933696
"3611745645",2020,"Wayne","Marion town",4571,21,-0.00522306855277477,29
"3611755013",2020,"Wayne","Ontario town",10112,26,0.00198176773682124,32.8024389337135
"3611756198",2020,"Wayne","Palmyra town",7544,17,-0.00592963499802346,29.4108823397055
"3611763605",2020,"Wayne","Rose town",2032,265,0.00793650793650791,391.36811316202
"3611765343",2020,"Wayne","Savannah town",1727,262,-0.0852754237288136,345.353442142973
"3611768220",2020,"Wayne","Sodus town",8046,48,-0.00593031875463301,71.505244562899
"3611778102",2020,"Wayne","Walworth town",9185,19,-0.00465973125270913,34.6698716467194
"3611782040",2020,"Wayne","Williamson town",6738,27,-0.00281189877164423,36.1247837363769
"3611782689",2020,"Wayne","Wolcott town",4106,21,-0.00916988416988418,31.8904374382039
"3612304594",2020,"Yates","Barrington town",1809,256,0.0343053173241852,350.907395191381
"3612306002",2020,"Yates","Benton town",2759,29,-0.00612391930835732,39.6232255123179
"3612338044",2020,"Yates","Italy town",891,141,-0.0926680244399185,214.767315949145
"3612338583",2020,"Yates","Jerusalem town",4516,37,-0.00044267374944662,42.5440947723653
"3612347020",2020,"Yates","Middlesex town",1182,175,-0.14902807775378,251.047804212664
"3612347504",2020,"Yates","Milo town",6819,42,-0.00131810193321613,59.39696961967
"3612359597",2020,"Yates","Potter town",2012,225,0.0617414248021109,306.413119823548
"3612370816",2020,"Yates","Starkey town",3496,39,0.000572409845449373,46.3249392876019
"3612375055",2020,"Yates","Torrey town",1497,203,0.0847826086956522,288.503032913001
"3603700474",2021,"Genesee","Alabama town",1904,266,0.00421940928270037,388.387692904912
"3603701165",2021,"Genesee","Alexander town",2823,474,0.0154676258992805,643.351381439412
"3603704715",2021,"Genesee","Batavia city",15497,25,0.069496204278813,33.9705755029261
"3603704726",2021,"Genesee","Batavia town",6343,18,-0.0785880302149913,25.4558441227157
"3603706057",2021,"Genesee","Bergen town",3111,18,0.0538617886178863,26.9072480941474
"3603706266",2021,"Genesee","Bethany town",1612,228,-0.112334801762115,357.994413364231
"3603711572",2021,"Genesee","Byron town",2104,390,-0.000949667616334304,577.560386453226
"3603719719",2021,"Genesee","Darien town",3027,17,0,37.1214223865412
"3603723756",2021,"Genesee","Elba town",2004,325,-0.0137795275590551,426.381284767519
"3603742037",2021,"Genesee","Le Roy town",7629,21,0.0371125611745513,34.2052627529741
"3603754166",2021,"Genesee","Oakfield town",3147,19,0.026084121291164,27.5862284482674
"3603756792",2021,"Genesee","Pavilion town",2331,292,-0.0279399499582986,422.965719651132
"3603757078",2021,"Genesee","Pembroke town",4261,20,0.0210879463215912,51.0783711564885
"3603770607",2021,"Genesee","Stafford town",2263,273,0.0212093862815885,403.40798207274
"3603775011",2021,"Genesee","Tonawanda Reservation",331,78,-0.0831024930747922,118.342722632192
"3605103364",2021,"Livingston","Avon town",6878,29,-0.00159674843954127,37.0135110466435
"3605111715",2021,"Livingston","Caledonia town",4117,26,-0.000485554746297634,31.0644491340181
"3605117618",2021,"Livingston","Conesus town",1701,217,-0.101426307448494,306.178052773219
"3605128629",2021,"Livingston","Geneseo town",10712,31,0.0134342478713341,36.8917334913934
"3605131016",2021,"Livingston","Groveland town",3249,316,0.011204481792717,317.327906116055
"3605141883",2021,"Livingston","Leicester town",2118,228,-0.069010989010989,380.800472688782
"3605142334",2021,"Livingston","Lima town",4130,17,0.0107684777288302,31.0644491340181
"3605142961",2021,"Livingston","Livonia town",7435,27,-0.0160137638962414,40.3608721412211
"3605148956",2021,"Livingston","Mount Morris town",4417,15,0.0456912878787878,32.649655434629
"3605151869",2021,"Livingston","North Dansville town",5277,19,0.00725329261309415,26.8700576850888
"3605154089",2021,"Livingston","Nunda town",2709,18,-0.0684319119669876,32.4499614791759
"3605155508",2021,"Livingston","Ossian town",681,122,-0.116731517509728,182.701943065748
"3605159179",2021,"Livingston","Portage town",907,195,-0.102868447082097,275.771644662754
"3605170101",2021,"Livingston","Sparta town",1402,189,-0.103007037747921,273.001831495688
"3605170475",2021,"Livingston","Springwater town",2273,285,-0.0819870759289176,421.83646120268
"3605181006",2021,"Livingston","West Sparta town",1076,181,-0.0912162162162162,248.316330514125
"3605184022",2021,"Livingston","York town",3171,15,-0.021598272138229,25
"3605508246",2021,"Monroe","Brighton town",36986,66,0.0227580676381938,75.6637297521078
"3605515462",2021,"Monroe","Chili town",29097,40,0.0180183332167099,72.9451848993475
"3605515957",2021,"Monroe","Clarkson town",6872,23,-0.0315670800450958,30.4795013082563
"3605522870",2021,"Monroe","East Rochester town",6348,48,-0.0278713629402757,51.6236379965612
"3605528442",2021,"Monroe","Gates town",29125,87,0.0266488067961508,91.3947482079797
"3605530290",2021,"Monroe","Greece town",96839,42,0.0103287462571335,64.5368112010502
"3605531797",2021,"Monroe","Hamlin town",8770,18,-0.0253389642142698,30
"3605534099",2021,"Monroe","Henrietta town",46327,44,0.0663612926986465,56.2227711874824
"3605537726",2021,"Monroe","Irondequoit town",51054,42,0.0182086516024811,53.4134814442946
"3605546558",2021,"Monroe","Mendon town",9126,23,-0.0113747156321092,33.9705755029261
"3605554474",2021,"Monroe","Ogden town",20281,30,-0.00763321426823893,38.4187454245971
"3605556561",2021,"Monroe","Parma town",16174,22,0.0284224581929167,34.0587727318528
"3605557144",2021,"Monroe","Penfield town",39074,37,0.0482629107981221,55.9732078766261
"3605557221",2021,"Monroe","Perinton town",47378,31,0.0126750026717966,72.0138875495553
"3605558365",2021,"Monroe","Pittsford town",30364,30,0.0311757114718467,71.5891053163818
"3605561808",2021,"Monroe","Riga town",5599,21,-0.00779727095516569,34.2052627529741
"3605563000",2021,"Monroe","Rochester city",211100,55,0.0229844395877048,88.2383136738231
"3605564144",2021,"Monroe","Rush town",3491,19,0.0107122177185872,26.8700576850888
"3605572455",2021,"Monroe","Sweden town",13307,41,-0.047935894684124,51.4003891035856
"3605578971",2021,"Monroe","Webster town",45133,27,0.00572689187984676,37.4833296279826
"3605581402",2021,"Monroe","Wheatland town",4887,21,0.0389030612244898,31.1448230047949
"3606908378",2021,"Ontario","Bristol town",2195,274,-0.0165770609318996,373.620127937455
"3606912100",2021,"Ontario","Canadice town",1690,201,0.0355392156862746,273.855801472235
"3606912144",2021,"Ontario","Canandaigua city",10563,38,0.0314422419685578,44.4184646290256
"3606912155",2021,"Ontario","Canandaigua town",10994,23,-0.0230160845996623,29.2061637330205
"3606921699",2021,"Ontario","East Bloomfield town",3655,20,0.026973869064344,25.6124969497314
"3606925406",2021,"Ontario","Farmington town",14108,30,0.0494681246745519,34.9857113690718
"3606928640",2021,"Ontario","Geneva city",12577,34,-0.0112421383647798,42.8018691180654
"3606928651",2021,"Ontario","Geneva town",3457,16,0.045358330813426,23.3452350598575
"3606929531",2021,"Ontario","Gorham town",4145,17,-0.0133301594858367,67.1863081289633
"3606935551",2021,"Ontario","Hopewell town",3834,23,0.0455413144259613,29.8328677803526
"3606944864",2021,"Ontario","Manchester town",9392,27,0.0215357842070916,33.6005952328229
"3606949440",2021,"Ontario","Naples town",2444,240,-0.0141185962081485,328.97568299192
"3606957529",2021,"Ontario","Phelps town",6733,22,-0.0143463621724491,31.1126983722081
"3606961544",2021,"Ontario","Richmond town",3370,33,0.0350122850122849,36.6742416417845
"3606966289",2021,"Ontario","Seneca town",2672,26,-0.00853432282003708,37.4833296279826
"3606968660",2021,"Ontario","South Bristol town",1727,147,0.0129032258064516,230.082593865768
"3606977387",2021,"Ontario","Victor town",15779,21,0.0532674721313664,31.8904374382039
"3606979356",2021,"Ontario","West Bloomfield town",2725,18,0.14592094196804,223.725277963846
"3607301044",2021,"Orleans","Albion town",7906,19,-0.0238301024817879,33.8378486313773
"3607304572",2021,"Orleans","Barre town",1944,178,0.0125,287.680378197749
"3607312496",2021,"Orleans","Carlton town",2842,20,-0.00455341506129592,26.2488094968134
"3607315880",2021,"Orleans","Clarendon town",3325,17,-0.0475508450300773,37.1214223865412
"3607327958",2021,"Orleans","Gaines town",3220,20,0.00782472613458518,25
"3607339188",2021,"Orleans","Kendall town",2608,23,0.00153609831029189,32.5269119345812
"3607349286",2021,"Orleans","Murray town",4776,21,0.0192061459667094,29
"3607361742",2021,"Orleans","Ridgeway town",6559,42,0.0340532870881287,61.5548535860496
"3607366751",2021,"Orleans","Shelby town",4955,40,-0.0207509881422925,48.8262224629348
"3607383448",2021,"Orleans","Yates town",2453,175,0.0345845634753268,288.211727728071
"3609918663",2021,"Seneca","Covert town",1939,233,0.0114762649973918,310.344969348627
"3609925505",2021,"Seneca","Fayette town",3648,20,-0.0402525651144435,26.2488094968134
"3609938858",2021,"Seneca","Junius town",1192,133,-0.0091438071487947,188.090403795622
"3609943225",2021,"Seneca","Lodi town",1827,268,0.0487944890929966,388.310442816054
"3609955827",2021,"Seneca","Ovid town",2840,19,0.0175564313865997,221.815238430546
"3609963440",2021,"Seneca","Romulus town",3493,20,-0.169124643196955,27.5862284482674
"3609966333",2021,"Seneca","Seneca Falls town",8925,21,0.0266881398826642,29.698484809835
"3609975902",2021,"Seneca","Tyre town",987,150,0.0196280991735538,204.50183373261
"3609976958",2021,"Seneca","Varick town",1701,209,0.0558659217877095,298.412466227535
"3609978564",2021,"Seneca","Waterloo town",7348,24,-0.00230821452817376,31.8904374382039
"3611702440",2021,"Wayne","Arcadia town",13715,33,0.0104619465114566,42.6380112106557
"3611711473",2021,"Wayne","Butler town",1842,344,-0.046090108751942,518.536401808012
"3611728013",2021,"Wayne","Galen town",4373,56,0.0720764893356214,60.1664358259653
"3611737165",2021,"Wayne","Huron town",2073,294,-0.0267605633802817,425.793377120875
"3611743973",2021,"Wayne","Lyons town",5631,35,0.0414277788052524,49.4974746830583
"3611744160",2021,"Wayne","Macedon town",9248,24,0.0365388926249719,33.9411254969543
"3611745645",2021,"Wayne","Marion town",4583,17,0.00262524611682347,27.0185121722126
"3611755013",2021,"Wayne","Ontario town",10430,28,0.0314477848101267,38.2099463490856
"3611756198",2021,"Wayne","Palmyra town",7434,50,-0.0145811240721103,52.8109837060436
"3611763605",2021,"Wayne","Rose town",2061,321,0.0142716535433072,416.252327320821
"3611765343",2021,"Wayne","Savannah town",1710,266,-0.00984365952518818,373.363094051889
"3611768220",2021,"Wayne","Sodus town",8037,24,-0.00111856823266221,53.665631459995
"3611778102",2021,"Wayne","Walworth town",9271,33,0.00936309199782248,38.0788655293195
"3611782040",2021,"Wayne","Williamson town",6869,26,0.0194419709112497,37.4833296279826
"3611782689",2021,"Wayne","Wolcott town",4055,23,-0.0124208475401851,31.1448230047949
"3612304594",2021,"Yates","Barrington town",1712,168,-0.0536207849640685,306.202547344074
"3612306002",2021,"Yates","Benton town",2967,28,0.0753896339253353,40.3112887414927
"3612338044",2021,"Yates","Italy town",919,160,0.0314253647586982,213.262748739671
"3612338583",2021,"Yates","Jerusalem town",4404,20,-0.024800708591674,42.0594816896262
"3612347020",2021,"Yates","Middlesex town",1249,188,0.0566835871404399,256.84431081883
"3612347504",2021,"Yates","Milo town",6847,22,0.00410617392579549,47.4130783645188
"3612359597",2021,"Yates","Potter town",1919,231,-0.0462226640159046,322.468603122847
"3612370816",2021,"Yates","Starkey town",3416,21,-0.022883295194508,44.2944691807002
"3612375055",2021,"Yates","Torrey town",1375,160,-0.081496325985304,258.474370102724
"3603700474",2022,"Genesee","Alabama town",2038,301,0.0703781512605042,401.6926685913
"3603701165",2022,"Genesee","Alexander town",2664,477,-0.0563230605738576,672.461894831224
"3603704715",2022,"Genesee","Batavia city",15510,33,0.000838872039749639,41.4004830889689
"3603704726",2022,"Genesee","Batavia town",6309,17,-0.00536023963424248,24.7588368062799
"3603706057",2022,"Genesee","Bergen town",3115,43,0.00128576020572169,46.6154480832267
"3603706266",2022,"Genesee","Bethany town",1661,213,0.0303970223325063,312.014422743565
"3603711572",2022,"Genesee","Byron town",1951,397,-0.0727186311787072,556.515049212508
"3603719719",2022,"Genesee","Darien town",3005,24,-0.00726792203501814,29.4108823397055
"3603723756",2022,"Genesee","Elba town",2137,241,0.0663672654690619,404.605981171806
"3603742037",2022,"Genesee","Le Roy town",7607,18,-0.00288373312360723,27.6586333718787
"3603754166",2022,"Genesee","Oakfield town",3141,19,-0.00190657769304103,26.8700576850888
"3603756792",2022,"Genesee","Pavilion town",2264,311,-0.0287430287430287,426.596999520625
"3603757078",2022,"Genesee","Pembroke town",4245,20,-0.00375498709223188,28.2842712474619
"3603770607",2022,"Genesee","Stafford town",2228,323,-0.0154661953159523,422.916067323056
"3603775011",2022,"Genesee","Tonawanda Reservation",329,66,-0.0060422960725075,102.176318195558
"3605103364",2022,"Livingston","Avon town",6930,30,0.00756033730735672,41.7252920900501
"3605111715",2022,"Livingston","Caledonia town",4153,27,0.00874423123633705,37.4833296279826
"3605117618",2022,"Livingston","Conesus town",1653,238,-0.0282186948853616,322.076077969166
"3605128629",2022,"Livingston","Geneseo town",10317,20,-0.0368745332337566,36.8917334913934
"3605131016",2022,"Livingston","Groveland town",2691,230,-0.171745152354571,390.840120765512
"3605141883",2022,"Livingston","Leicester town",2033,209,-0.0401322001888574,309.297591325894
"3605142334",2022,"Livingston","Lima town",4167,29,0.00895883777239703,33.6154726279432
"3605142961",2022,"Livingston","Livonia town",7527,20,0.0123739071956961,33.6005952328229
"3605148956",2022,"Livingston","Mount Morris town",4401,19,-0.00362236812316052,24.2074368738204
"3605151869",2022,"Livingston","North Dansville town",5338,35,0.0115595982565853,39.8246155034798
"3605154089",2022,"Livingston","Nunda town",2719,20,0.0036913990402363,26.9072480941474
"3605155508",2022,"Livingston","Ossian town",643,137,-0.0558002936857562,183.447540185198
"3605159179",2022,"Livingston","Portage town",1072,255,0.181918412348401,321.01401838549
"3605170101",2022,"Livingston","Sparta town",1585,186,0.130527817403709,265.173528090569
"3605170475",2022,"Livingston","Springwater town",2504,330,0.10162780466344,436.033255612459
"3605181006",2022,"Livingston","West Sparta town",1049,172,-0.025092936802974,249.689807561302
"3605184022",2022,"Livingston","York town",3198,19,0.0085146641438032,24.2074368738204
"3605508246",2022,"Monroe","Brighton town",36819,40,-0.00451522197588272,77.175125526299
"3605515462",2022,"Monroe","Chili town",29101,30,0.000137471216963947,50
"3605515957",2022,"Monroe","Clarkson town",6865,24,-0.00101862630966243,33.2415402771893
"3605522870",2022,"Monroe","East Rochester town",6321,28,-0.00425330812854441,55.5697759577992
"3605528442",2022,"Monroe","Gates town",29262,30,0.00470386266094414,92.0271699010678
"3605530290",2022,"Monroe","Greece town",96284,46,-0.005731162031826,62.2896460095897
"3605531797",2022,"Monroe","Hamlin town",8711,20,-0.00672748004561008,26.9072480941474
"3605534099",2022,"Monroe","Henrietta town",46451,48,0.00267662486239129,65.1152823843988
"3605537726",2022,"Monroe","Irondequoit town",50780,39,-0.00536686645512596,57.3149195236284
"3605546558",2022,"Monroe","Mendon town",9089,29,-0.00405435020819633,37.0135110466435
"3605554474",2022,"Monroe","Ogden town",20263,21,-0.000887530200680442,36.6196668472011
"3605556561",2022,"Monroe","Parma town",16162,39,-0.00074193149499191,44.7772263544762
"3605557144",2022,"Monroe","Penfield town",39089,41,0.000383886983672088,55.2268050859363
"3605557221",2022,"Monroe","Perinton town",47234,30,-0.00303938536873649,43.139309220246
"3605558365",2022,"Monroe","Pittsford town",30480,28,0.00382031352917922,41.0365690573664
"3605561808",2022,"Monroe","Riga town",5579,18,-0.00357206644043584,27.6586333718787
"3605563000",2022,"Monroe","Rochester city",210992,67,-0.000511605873993348,86.6833317310773
"3605564144",2022,"Monroe","Rush town",3488,31,-0.000859352621025544,36.3593179253957
"3605572455",2022,"Monroe","Sweden town",13330,22,0.00172841361689335,46.5295604965274
"3605578971",2022,"Monroe","Webster town",45223,41,0.00199410630802288,49.0917508345343
"3605581402",2022,"Monroe","Wheatland town",4883,34,-0.000818498056067152,39.9624824053762
"3606908378",2022,"Ontario","Bristol town",2021,270,-0.0792710706150341,384.676487454068
"3606912100",2022,"Ontario","Canadice town",1649,207,-0.0242603550295858,288.53076092507
