"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"36037",2017,"Genesee","NA County","B25003B_Homeownership","Black (Non-Hispanic)",21.3355048859935,8.95765472312704
"36037",2017,"Genesee","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",28.0542986425339,12.89592760181
"36037",2017,"Genesee","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",75.4545454545455,31.8181818181818
"36037",2017,"Genesee","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",76.9736842105263,19.0789473684211
"36037",2017,"Genesee","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"36037",2017,"Genesee","NA County","B25003F_Homeownership","Other (Non-Hispanic)",10.2473498233216,9.89399293286219
"36037",2017,"Genesee","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",26.6990291262136,13.5922330097087
"36123",2017,"Yates","NA County","B25003H_Homeownership","White (Non-Hispanic)",77.6216814159292,2.92035398230089
"36123",2017,"Yates","NA County","B25003B_Homeownership","Black (Non-Hispanic)",41.3793103448276,54.0229885057471
"36123",2017,"Yates","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",56.9343065693431,27.7372262773723
"36123",2017,"Yates","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",75,175
"36123",2017,"Yates","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",0,0
"36123",2017,"Yates","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"36123",2017,"Yates","NA County","B25003F_Homeownership","Other (Non-Hispanic)",64.5833333333333,70.8333333333333
"36123",2017,"Yates","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",90,52
"36117",2018,"Wayne","NA County","B25003H_Homeownership","White (Non-Hispanic)",77.291357809366,1.50867707334089
"36117",2018,"Wayne","NA County","B25003B_Homeownership","Black (Non-Hispanic)",41.3841807909604,11.7231638418079
"36117",2018,"Wayne","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",61.5384615384615,12.8587830080367
"36117",2018,"Wayne","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",68.5314685314685,48.2517482517483
"36117",2018,"Wayne","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",37.3333333333333,26.6666666666667
