"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"3605554474",2017,"Monroe","Ogden town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3605554474",2017,"Monroe","Ogden town","B25003F_Homeownership","Other (Non-Hispanic)",0,0
"3605554474",2017,"Monroe","Ogden town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",33.3333333333333,38.6837562273404
"3605557144",2017,"Monroe","Penfield town","B25003H_Homeownership","White (Non-Hispanic)",83.306916426513,1.08696521108138
"3605557144",2017,"Monroe","Penfield town","B25003B_Homeownership","Black (Non-Hispanic)",59.4029850746269,13.7849945332389
"3605557144",2017,"Monroe","Penfield town","B25003I_Homeownership","Hispanic or Latino (Any Race)",68.0693069306931,12.4542588574467
"3605557144",2017,"Monroe","Penfield town","B25003D_Homeownership","Asian (Non-Hispanic)",94.7075208913649,8.7523289321676
"3605557144",2017,"Monroe","Penfield town","B25003C_Homeownership","Native American (Non-Hispanic)",42.8571428571429,45.2265854111419
"3605557144",2017,"Monroe","Penfield town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3605557144",2017,"Monroe","Penfield town","B25003F_Homeownership","Other (Non-Hispanic)",100,161.624407128354
"3605557144",2017,"Monroe","Penfield town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",51.7857142857143,17.3823205052492
"3605563000",2017,"Monroe","Rochester city","B25003H_Homeownership","White (Non-Hispanic)",46.0942641624057,1.35817236442152
"3605563000",2017,"Monroe","Rochester city","B25003B_Homeownership","Black (Non-Hispanic)",27.8720896900978,1.22425558804233
"3605563000",2017,"Monroe","Rochester city","B25003I_Homeownership","Hispanic or Latino (Any Race)",28.9437696082375,2.35236674761375
"3605563000",2017,"Monroe","Rochester city","B25003D_Homeownership","Asian (Non-Hispanic)",28.2596530498041,4.05449258517357
"3605563000",2017,"Monroe","Rochester city","B25003C_Homeownership","Native American (Non-Hispanic)",17.654028436019,6.9429944383877
"3605563000",2017,"Monroe","Rochester city","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",10.8695652173913,10.4033104947778
"3605563000",2017,"Monroe","Rochester city","B25003F_Homeownership","Other (Non-Hispanic)",36.3342898134864,5.02219559611505
"3605563000",2017,"Monroe","Rochester city","B25003G_Homeownership","Two or More Races (Non-Hispanic)",28.2951854775059,5.21637859573517
"3605508246",2017,"Monroe","Brighton town","B25003H_Homeownership","White (Non-Hispanic)",62.7308861351415,1.92863174428198
"3605508246",2017,"Monroe","Brighton town","B25003B_Homeownership","Black (Non-Hispanic)",32.4503311258278,14.0373384205286
"3605508246",2017,"Monroe","Brighton town","B25003I_Homeownership","Hispanic or Latino (Any Race)",33.096926713948,16.8462263581869
"3605508246",2017,"Monroe","Brighton town","B25003D_Homeownership","Asian (Non-Hispanic)",26.996699669967,6.11307552453931
"3605508246",2017,"Monroe","Brighton town","B25003C_Homeownership","Native American (Non-Hispanic)",100,217.571317288169
"3605508246",2017,"Monroe","Brighton town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3605508246",2017,"Monroe","Brighton town","B25003F_Homeownership","Other (Non-Hispanic)",31.0810810810811,28.1681920098301
"3605508246",2017,"Monroe","Brighton town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",42.2939068100358,25.7457396857786
"3605500000",2017,"Monroe","County subdivisions not defined","B25003H_Homeownership","White (Non-Hispanic)",0,0
"3605500000",2017,"Monroe","County subdivisions not defined","B25003B_Homeownership","Black (Non-Hispanic)",0,0
"3605500000",2017,"Monroe","County subdivisions not defined","B25003I_Homeownership","Hispanic or Latino (Any Race)",0,0
"3605500000",2017,"Monroe","County subdivisions not defined","B25003D_Homeownership","Asian (Non-Hispanic)",0,0
"3605500000",2017,"Monroe","County subdivisions not defined","B25003C_Homeownership","Native American (Non-Hispanic)",0,0
"3605500000",2017,"Monroe","County subdivisions not defined","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
