"GEOID","year","variable","Variable_Description","estimate","moe","County","Geography","State"
"36117",2017,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,61.3636363636364,"Wayne","NA County","New York"
"36117",2017,"B17001F_FemPov","Other (Non-Hispanic)",2.94906166219839,4.28954423592493,"Wayne","NA County","New York"
"36117",2017,"B17001G_FemPov","Two or More Races (Non-Hispanic)",23.2531500572738,10.0801832760596,"Wayne","NA County","New York"
"36037",2017,"B17001H_FemPov","White (Non-Hispanic)",11.7227663326954,1.49724192277384,"Genesee","NA County","New York"
"36037",2017,"B17001B_FemPov","Black (Non-Hispanic)",61.2111292962357,26.6775777414075,"Genesee","NA County","New York"
"36037",2017,"B17001I_FemPov","Hispanic or Latino (Any Race)",27.7777777777778,13.4146341463415,"Genesee","NA County","New York"
"36037",2017,"B17001D_FemPov","Asian (Non-Hispanic)",11.7370892018779,13.6150234741784,"Genesee","NA County","New York"
"36037",2017,"B17001C_FemPov","Native American (Non-Hispanic)",24.4979919678715,13.2530120481928,"Genesee","NA County","New York"
"36037",2017,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,0,"Genesee","NA County","New York"
"36037",2017,"B17001F_FemPov","Other (Non-Hispanic)",21.4492753623188,16.8115942028986,"Genesee","NA County","New York"
"36037",2017,"B17001G_FemPov","Two or More Races (Non-Hispanic)",33.4405144694534,15.5948553054662,"Genesee","NA County","New York"
"36123",2017,"B17001H_FemPov","White (Non-Hispanic)",14.0138853175624,2.31421959372589,"Yates","NA County","New York"
"36123",2017,"B17001B_FemPov","Black (Non-Hispanic)",26.3157894736842,25.5639097744361,"Yates","NA County","New York"
"36123",2017,"B17001I_FemPov","Hispanic or Latino (Any Race)",25.1184834123223,18.0094786729858,"Yates","NA County","New York"
"36123",2017,"B17001D_FemPov","Asian (Non-Hispanic)",0,53.8461538461538,"Yates","NA County","New York"
"36123",2017,"B17001C_FemPov","Native American (Non-Hispanic)",0,95.4545454545455,"Yates","NA County","New York"
"36123",2017,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,0,"Yates","NA County","New York"
"36123",2017,"B17001F_FemPov","Other (Non-Hispanic)",14.8936170212766,23.4042553191489,"Yates","NA County","New York"
"36123",2017,"B17001G_FemPov","Two or More Races (Non-Hispanic)",16.3841807909604,14.6892655367232,"Yates","NA County","New York"
"36117",2018,"B17001H_FemPov","White (Non-Hispanic)",10.8552152599136,1.0896471387662,"Wayne","NA County","New York"
"36117",2018,"B17001B_FemPov","Black (Non-Hispanic)",43.9212328767123,15.8390410958904,"Wayne","NA County","New York"
"36117",2018,"B17001I_FemPov","Hispanic or Latino (Any Race)",18.4743742550656,6.91299165673421,"Wayne","NA County","New York"
"36117",2018,"B17001D_FemPov","Asian (Non-Hispanic)",9.16666666666667,7.77777777777778,"Wayne","NA County","New York"
"36117",2018,"B17001C_FemPov","Native American (Non-Hispanic)",33.8235294117647,29.4117647058824,"Wayne","NA County","New York"
"36117",2018,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,68.2926829268293,"Wayne","NA County","New York"
"36117",2018,"B17001F_FemPov","Other (Non-Hispanic)",4.41558441558442,6.75324675324675,"Wayne","NA County","New York"
"36117",2018,"B17001G_FemPov","Two or More Races (Non-Hispanic)",26.1555806087937,10.2593010146561,"Wayne","NA County","New York"
"36099",2018,"B17001H_FemPov","White (Non-Hispanic)",13.1254147312541,1.77836761778368,"Seneca","NA County","New York"
"36099",2018,"B17001B_FemPov","Black (Non-Hispanic)",8.55614973262032,10.6951871657754,"Seneca","NA County","New York"
"36099",2018,"B17001I_FemPov","Hispanic or Latino (Any Race)",23.5294117647059,21.8954248366013,"Seneca","NA County","New York"
"36099",2018,"B17001D_FemPov","Asian (Non-Hispanic)",59.375,39.0625,"Seneca","NA County","New York"
"36099",2018,"B17001C_FemPov","Native American (Non-Hispanic)",17.2413793103448,24.1379310344828,"Seneca","NA County","New York"
"36099",2018,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,0,"Seneca","NA County","New York"
"36099",2018,"B17001F_FemPov","Other (Non-Hispanic)",0,50,"Seneca","NA County","New York"
"36099",2018,"B17001G_FemPov","Two or More Races (Non-Hispanic)",24.8322147651007,15.1006711409396,"Seneca","NA County","New York"
"36069",2018,"B17001H_FemPov","White (Non-Hispanic)",9.1928432642487,1.00793393782383,"Ontario","NA County","New York"
"36069",2018,"B17001B_FemPov","Black (Non-Hispanic)",19.5771339075959,9.78856695379796,"Ontario","NA County","New York"
"36069",2018,"B17001I_FemPov","Hispanic or Latino (Any Race)",25.3164556962025,7.23327305605787,"Ontario","NA County","New York"
"36069",2018,"B17001D_FemPov","Asian (Non-Hispanic)",23.0985915492958,13.6619718309859,"Ontario","NA County","New York"
"36069",2018,"B17001C_FemPov","Native American (Non-Hispanic)",23.5059760956175,21.1155378486056,"Ontario","NA County","New York"
"36069",2018,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,215.384615384615,"Ontario","NA County","New York"
"36069",2018,"B17001F_FemPov","Other (Non-Hispanic)",31.7757009345794,18.8473520249221,"Ontario","NA County","New York"
"36069",2018,"B17001G_FemPov","Two or More Races (Non-Hispanic)",20.2860858257477,10.0130039011704,"Ontario","NA County","New York"
"36073",2018,"B17001H_FemPov","White (Non-Hispanic)",13.1070222429254,1.81087690695237,"Orleans","NA County","New York"
"36073",2018,"B17001B_FemPov","Black (Non-Hispanic)",35.5203619909502,20.3619909502262,"Orleans","NA County","New York"
"36073",2018,"B17001I_FemPov","Hispanic or Latino (Any Race)",64,17.75,"Orleans","NA County","New York"
"36073",2018,"B17001D_FemPov","Asian (Non-Hispanic)",19.1666666666667,15,"Orleans","NA County","New York"
"36073",2018,"B17001C_FemPov","Native American (Non-Hispanic)",18.9189189189189,20.2702702702703,"Orleans","NA County","New York"
"36073",2018,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,0,"Orleans","NA County","New York"
"36073",2018,"B17001F_FemPov","Other (Non-Hispanic)",89.5674300254453,42.4936386768448,"Orleans","NA County","New York"
"36073",2018,"B17001G_FemPov","Two or More Races (Non-Hispanic)",30.0613496932515,19.9386503067485,"Orleans","NA County","New York"
"36055",2018,"B17001H_FemPov","White (Non-Hispanic)",8.78821376839216,0.465426545704048,"Monroe","NA County","New York"
"36055",2018,"B17001B_FemPov","Black (Non-Hispanic)",36.3006790829019,2.0540576884287,"Monroe","NA County","New York"
"36055",2018,"B17001I_FemPov","Hispanic or Latino (Any Race)",34.6974190698555,2.76077491007762,"Monroe","NA County","New York"
"36055",2018,"B17001D_FemPov","Asian (Non-Hispanic)",16.5429234338747,2.53673627223511,"Monroe","NA County","New York"
"36055",2018,"B17001C_FemPov","Native American (Non-Hispanic)",39.3037619314992,11.0050533408198,"Monroe","NA County","New York"
