"GEOID","year","variable","Variable_Description","estimate","moe","County","Geography","State"
"36051",2023,"Rent Burdened","Rent Burdened",24.7576301615799,4.30168473432893,"Livingston","NA County","New York"
"36051",2023,"Severely Rent Burdened","Severely Rent Burdened",23.0341113105925,4.25493716337522,"Livingston","NA County","New York"
"36051",2024,"Not Burdened","Not Burdened",38.9531870789428,4.94809910669156,"Livingston","NA County","New York"
"36051",2024,"Not Computed","Not Computed",10.6926930385213,2.91932976334427,"Livingston","NA County","New York"
"36051",2024,"Rent Burdened","Rent Burdened",24.8920366211781,4.73033976462008,"Livingston","NA County","New York"
"36051",2024,"Severely Rent Burdened","Severely Rent Burdened",25.4620832613577,4.64674382449473,"Livingston","NA County","New York"
"36055",2017,"Not Burdened","Not Burdened",43.0869705192476,1.38732748210844,"Monroe","NA County","New York"
"36055",2017,"Not Computed","Not Computed",4.85581566481166,0.458078462033758,"Monroe","NA County","New York"
"36055",2017,"Rent Burdened","Rent Burdened",23.6747458952306,1.07117293336234,"Monroe","NA County","New York"
"36055",2017,"Severely Rent Burdened","Severely Rent Burdened",28.3824679207101,0.89224118106977,"Monroe","NA County","New York"
"36055",2018,"Not Burdened","Not Burdened",43.4540568797748,1.40275276502678,"Monroe","NA County","New York"
"36055",2018,"Not Computed","Not Computed",4.82680191127782,0.436549061327806,"Monroe","NA County","New York"
"36055",2018,"Rent Burdened","Rent Burdened",23.2132212001431,0.971294033160705,"Monroe","NA County","New York"
"36055",2018,"Severely Rent Burdened","Severely Rent Burdened",28.5059200088044,1.051019378743,"Monroe","NA County","New York"
"36055",2019,"Not Burdened","Not Burdened",44.4832750873689,1.39145873791562,"Monroe","NA County","New York"
"36055",2019,"Not Computed","Not Computed",4.61580356737621,0.461126492080062,"Monroe","NA County","New York"
"36055",2019,"Rent Burdened","Rent Burdened",23.1008033404439,0.992738031641572,"Monroe","NA County","New York"
"36055",2019,"Severely Rent Burdened","Severely Rent Burdened",27.800118004811,1.00031770526029,"Monroe","NA County","New York"
"36055",2020,"Not Burdened","Not Burdened",46.261093385527,1.75970634034736,"Monroe","NA County","New York"
"36055",2020,"Not Computed","Not Computed",4.23805310525422,0.480825088702398,"Monroe","NA County","New York"
"36055",2020,"Rent Burdened","Rent Burdened",22.600566622874,1.02841371888029,"Monroe","NA County","New York"
"36055",2020,"Severely Rent Burdened","Severely Rent Burdened",26.9002868863447,1.40404500808823,"Monroe","NA County","New York"
"36055",2021,"Not Burdened","Not Burdened",46.1600289709143,1.64752347711354,"Monroe","NA County","New York"
"36055",2021,"Not Computed","Not Computed",4.14602047395709,0.524656191208034,"Monroe","NA County","New York"
"36055",2021,"Rent Burdened","Rent Burdened",22.7995795684394,1.21993561055232,"Monroe","NA County","New York"
"36055",2021,"Severely Rent Burdened","Severely Rent Burdened",26.8943709866893,1.22773081781005,"Monroe","NA County","New York"
"36055",2022,"Not Burdened","Not Burdened",46.1174002360243,1.64442206782694,"Monroe","NA County","New York"
"36055",2022,"Not Computed","Not Computed",4.10769701472966,0.458936142313912,"Monroe","NA County","New York"
"36055",2022,"Rent Burdened","Rent Burdened",23.1233882599764,1.20955250678667,"Monroe","NA County","New York"
"36055",2022,"Severely Rent Burdened","Severely Rent Burdened",26.6515144892696,1.17400236024302,"Monroe","NA County","New York"
"36055",2023,"Not Burdened","Not Burdened",47.0616762214871,1.71439700960844,"Monroe","NA County","New York"
"36055",2023,"Not Computed","Not Computed",4.49538424234027,0.486689644422121,"Monroe","NA County","New York"
"36055",2023,"Rent Burdened","Rent Burdened",23.0242305627241,1.25669031815799,"Monroe","NA County","New York"
"36055",2023,"Severely Rent Burdened","Severely Rent Burdened",25.4187089734486,1.17342432062629,"Monroe","NA County","New York"
"36055",2024,"Not Burdened","Not Burdened",46.3964742481853,1.72100816810417,"Monroe","NA County","New York"
"36055",2024,"Not Computed","Not Computed",4.62322848254407,0.536640165917732,"Monroe","NA County","New York"
"36055",2024,"Rent Burdened","Rent Burdened",22.8396128586243,1.2440414853809,"Monroe","NA County","New York"
"36055",2024,"Severely Rent Burdened","Severely Rent Burdened",26.1406844106464,1.22796405115797,"Monroe","NA County","New York"
"36069",2017,"Not Burdened","Not Burdened",47.2306397306397,4.38658000509213,"Ontario","NA County","New York"
"36069",2017,"Not Computed","Not Computed",6.31313131313131,1.5993265993266,"Ontario","NA County","New York"
"36069",2017,"Rent Burdened","Rent Burdened",24.8400673400673,3.05996981974639,"Ontario","NA County","New York"
"36069",2017,"Severely Rent Burdened","Severely Rent Burdened",21.6161616161616,2.98821548821549,"Ontario","NA County","New York"
"36069",2018,"Not Burdened","Not Burdened",47.8749892676226,4.23360717265836,"Ontario","NA County","New York"
"36069",2018,"Not Computed","Not Computed",6.01871726624882,1.51970464497295,"Ontario","NA County","New York"
"36069",2018,"Rent Burdened","Rent Burdened",24.9334592598953,3.19626272986309,"Ontario","NA County","New York"
"36069",2018,"Severely Rent Burdened","Severely Rent Burdened",21.1728342062334,2.28384991843393,"Ontario","NA County","New York"
"36069",2019,"Not Burdened","Not Burdened",50.6434841898918,4.0993888060798,"Ontario","NA County","New York"
"36069",2019,"Not Computed","Not Computed",4.64501832438422,1.18469274695304,"Ontario","NA County","New York"
"36069",2019,"Rent Burdened","Rent Burdened",24.59728969573,3.21767775716206,"Ontario","NA County","New York"
"36069",2019,"Severely Rent Burdened","Severely Rent Burdened",20.114207789994,3.11940680132958,"Ontario","NA County","New York"
"36069",2020,"Not Burdened","Not Burdened",48.6531986531987,4.12670350268453,"Ontario","NA County","New York"
"36069",2020,"Not Computed","Not Computed",5.24290524290524,1.75565175565176,"Ontario","NA County","New York"
"36069",2020,"Rent Burdened","Rent Burdened",29.0844957511624,4.7821396378349,"Ontario","NA County","New York"
"36069",2020,"Severely Rent Burdened","Severely Rent Burdened",17.0194003527337,2.80583613916947,"Ontario","NA County","New York"
"36069",2021,"Not Burdened","Not Burdened",49.6626506024096,4.58142640580506,"Ontario","NA County","New York"
"36069",2021,"Not Computed","Not Computed",4.98795180722892,1.67871485943775,"Ontario","NA County","New York"
"36069",2021,"Rent Burdened","Rent Burdened",25.1646586345381,4.16204563029383,"Ontario","NA County","New York"
"36069",2021,"Severely Rent Burdened","Severely Rent Burdened",20.1847389558233,2.97991967871486,"Ontario","NA County","New York"
"36069",2022,"Not Burdened","Not Burdened",51.6567544604928,4.39704577985424,"Ontario","NA County","New York"
"36069",2022,"Not Computed","Not Computed",5.85463814010968,1.54475940372287,"Ontario","NA County","New York"
"36069",2022,"Rent Burdened","Rent Burdened",22.7929250019309,3.93968165096911,"Ontario","NA County","New York"
"36069",2022,"Severely Rent Burdened","Severely Rent Burdened",19.6956823974666,2.64926237738472,"Ontario","NA County","New York"
"36069",2023,"Not Burdened","Not Burdened",51.4730834490205,4.75432875921889,"Ontario","NA County","New York"
"36069",2023,"Not Computed","Not Computed",5.91547123245411,1.74302020669443,"Ontario","NA County","New York"
"36069",2023,"Rent Burdened","Rent Burdened",23.2916859478636,3.91395950867845,"Ontario","NA County","New York"
"36069",2023,"Severely Rent Burdened","Severely Rent Burdened",19.3197593706617,2.51426808576276,"Ontario","NA County","New York"
"36069",2024,"Not Burdened","Not Burdened",49.8230158105876,4.58945126473023,"Ontario","NA County","New York"
"36069",2024,"Not Computed","Not Computed",7.01643986470542,1.94289310154959,"Ontario","NA County","New York"
"36069",2024,"Rent Burdened","Rent Burdened",24.6047353103123,4.01019927399313,"Ontario","NA County","New York"
"36069",2024,"Severely Rent Burdened","Severely Rent Burdened",18.5558090143947,3.16211751750177,"Ontario","NA County","New York"
"36073",2017,"Not Burdened","Not Burdened",40.9832015810277,7.00022276088822,"Orleans","NA County","New York"
"36073",2017,"Not Computed","Not Computed",10.7954545454545,3.23616600790514,"Orleans","NA County","New York"
"36073",2017,"Rent Burdened","Rent Burdened",29.1501976284585,7.08858665881798,"Orleans","NA County","New York"
"36073",2017,"Severely Rent Burdened","Severely Rent Burdened",19.0711462450593,4.76778656126482,"Orleans","NA County","New York"
"36073",2018,"Not Burdened","Not Burdened",45.322297466767,7.60656643296752,"Orleans","NA County","New York"
"36073",2018,"Not Computed","Not Computed",9.0795084023075,2.48306997742664,"Orleans","NA County","New York"
"36073",2018,"Rent Burdened","Rent Burdened",27.1883621770755,6.78198783599393,"Orleans","NA County","New York"
"36073",2018,"Severely Rent Burdened","Severely Rent Burdened",18.40983195385,4.48959117130675,"Orleans","NA County","New York"
"36073",2019,"Not Burdened","Not Burdened",48.7509275290626,8.04702842420529,"Orleans","NA County","New York"
"36073",2019,"Not Computed","Not Computed",7.86544645065545,2.39920850853327,"Orleans","NA County","New York"
"36073",2019,"Rent Burdened","Rent Burdened",20.9992579767499,5.30723884119459,"Orleans","NA County","New York"
"36073",2019,"Severely Rent Burdened","Severely Rent Burdened",22.384368043532,5.51570615879297,"Orleans","NA County","New York"
"36073",2020,"Not Burdened","Not Burdened",50.3017137340092,8.29642329092574,"Orleans","NA County","New York"
"36073",2020,"Not Computed","Not Computed",8.18247646632875,3.59642770938933,"Orleans","NA County","New York"
"36073",2020,"Rent Burdened","Rent Burdened",18.8752111996138,5.48825824293734,"Orleans","NA County","New York"
"36073",2020,"Severely Rent Burdened","Severely Rent Burdened",22.6405986000483,5.28602461984069,"Orleans","NA County","New York"
